ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
13967951;NULL;;;D0130;1
14110550;NULL;;;D0130;1
13856106;NULL;;;D0130;1
14394568;NULL;;;D0130;1
13560392;NULL;;;D0130;1
13706451;NULL;;;D0130;1
14225210;NULL;;;D0130;1
13706451;NULL;;;D0130;1
13604003;NULL;;;D0130;1
13767816;1221;;;D5245;1
14311459;-44;;;D5245;1
14147435;81;;;D5245;1
14311459;NULL;;;D5245;1
13906711;1329;;;D5245;1
13511652;652;;;D5245;1
13794069;42;;;D5245;1
14147435;81;;;D5245;1
13767816;1221;;;D5245;1
13906711;1906;;;D5245;1
14147435;81;;;D5245;1
14311459;11;;;D5245;1
14448201;110;;;D5245;1
14311459;-44;;;D5245;1
13906711;1930;;;D5245;1
14147435;81;;;D5245;1
13657961;8;;;D0968;1
13512430;335;;;D0968;1
13529713;11;;;D0968;1
14220837;NULL;;;D0968;1
13518766;34;;;D0968;1
13707035;258;;;D0968;1
13712170;10;;;D0968;1
14404767;248;;;D0968;1
13531781;8;;;D0968;1
13506663;43;;;D0968;1
13503688;2;;;D0968;1
13707035;258;;;D0968;1
13504764;41;;;D0968;1
13636267;24;;;D0968;1
13759805;12;;;D0968;1
13504764;-52;;;D0968;1
13707035;258;;;D0968;1
13531760;11;;;D0968;1
14404767;248;;;D0968;1
13721892;26;;;D0968;1
13725884;8;;;D0968;1
13717114;741;;;D0968;1
13540961;16;;;D0968;1
13797996;26;;;D0968;1
13953371;353;;;D1463;1
13630418;47;;;D1463;1
13891420;89;;;D1463;1
13820431;173;;;D1463;1
13953371;353;;;D1463;1
13810597;92;;;D1463;1
13726075;723;;;D1463;1
13529729;67;;;D1463;1
13953371;353;;;D1463;1
13532389;658;;;D1463;1
14432019;53;;;D5244;1
14470005;2604;;;D5244;1
14434023;435;;;D5244;1
14148201;128;;;D5244;1
13855953;562;;;D5244;1
14470005;2604;;;D5244;1
13855953;562;;;D5244;1
13809606;194;;;D5244;1
13835364;862;;;D5244;1
13703077;514;;;D5244;1
14434023;435;;;D5244;1
14431676;1150;;;D5244;1
14434023;435;;;D5244;1
13860944;639;;;D5244;1
14434023;435;;;D5244;1
13809603;190;;;D5244;1
13631274;118;;;D5244;1
14413098;1587;;;D5244;1
14434023;435;;;D5244;1
13809608;194;;;D5244;1
14456003;407;;;D5244;1
14413098;1587;;;D5244;1
14431676;1150;;;D5244;1
14456003;407;;;D5244;1
13855953;562;;;D5244;1
14434023;435;;;D5244;1
13809606;194;;;D5244;1
14456003;407;;;D5244;1
13855953;562;;;D5244;1
13855953;562;;;D5244;1
14439154;542;;;D5244;1
14103956;135;;;D5244;1
14470005;2619;;;D5244;1
14434023;435;;;D5244;1
14456003;407;;;D5244;1
14431676;1150;;;D5244;1
14277137;305;;;D5244;1
14456003;407;;;D5244;1
13860944;639;;;D5244;1
14255850;97;;;D5244;1
14434023;435;;;D5244;1
13842509;127;;;D5244;1
13940808;86;;;D5244;1
14413098;1587;;;D5244;1
13798084;433;;;D5244;1
14470005;2604;;;D5244;1
14456003;407;;;D5244;1
14413098;1587;;;D5244;1
13455905;1338;;;D5244;1
14067510;42;;;D0074;1
13587744;46;;;D0074;1
14354530;70;;;D0074;1
13891555;232;;;D0074;1
14189687;392;;;D0074;1
14230332;35;;;D0074;1
13648635;50;;;D0074;1
13499033;10;;;D0074;1
14142346;46;;;D0074;1
14264939;57;;;D0074;1
13875625;414;;;D0074;1
14061247;53;;;D0074;1
14094943;276;;;D0074;1
14071620;342;;;D0074;1
14338844;48;;;D0074;1
14142346;46;;;D0074;1
13707129;259;;;D0074;1
14042892;59;;;D0074;1
13609348;489;;;D0074;1
13875033;389;;;D0074;1
14168730;527;;;D0074;1
13624733;49;;;D0074;1
14455575;44;;;D0074;1
14415977;92;;;D0074;1
14413465;199;;;D0074;1
13798629;79;;;D0074;1
13609348;14;;;D0074;1
13676817;44;;;D0074;1
13881794;615;;;D0074;1
14261814;134;;;D0074;1
13755953;336;;;D0074;1
13798629;79;;;D0074;1
14322136;37;;;D0074;1
13761330;301;;;D0074;1
13540683;6;;;D0074;1
13623056;44;;;D0074;1
14377552;177;;;D0074;1
13971873;171;;;D0074;1
13861624;45;;;D0073;1
14141434;12;;;D0073;1
14219532;48;;;D0073;1
14351746;130;;;D0073;1
13908143;282;;;D0073;1
13973799;21;;;D0073;1
13953623;1448;;;D0073;1
13997142;308;;;D0073;1
14456020;407;;;D0073;1
13688790;28;;;D0073;1
13594095;41;;;D0073;1
14029485;77;;;D0073;1
14286926;119;;;D0073;1
13552572;52;;;D0073;1
14179183;115;;;D0073;1
13724292;26;;;D0073;1
14261509;832;;;D0073;1
14373703;146;;;D0073;1
14410634;9;;;D0073;1
14028979;339;;;D0073;1
14343702;43;;;D0073;1
14392499;46;;;D0073;1
14221021;952;;;D0073;1
14456020;407;;;D0073;1
14159304;121;;;D0073;1
14189212;156;;;D0073;1
14159304;121;;;D0073;1
14114911;15;;;D0073;1
13861697;130;;;D0073;1
14444180;11;;;D0073;1
13620754;100;;;D0073;1
14296731;70;;;D0073;1
13609680;2;;;D0073;1
13673742;35;;;D0073;1
13785865;407;;;D0073;1
14089120;58;;;D0073;1
13587979;16;;;D0073;1
13854789;260;;;D0073;1
14137277;8;;;D0073;1
14421116;279;;;D0073;1
13730328;276;;;D0073;1
13748743;181;;;D0073;1
14064077;45;;;D0073;1
13502906;356;;;D0073;1
13748743;15;;;D0073;1
13587846;23;;;D0073;1
14261509;832;;;D0073;1
13953623;1448;;;D0073;1
14347241;226;;;D0073;1
14410654;1106;;;D0073;1
14193188;66;;;D0073;1
14139813;99;;;D0073;1
14455944;378;;;D0073;1
13780251;63;;;D0073;1
14268566;862;;;D0073;1
13485321;194;;;D0073;1
14069795;196;;;D0073;1
13535418;57;;;D0073;1
13504303;13;;;D0073;1
13515276;8;;;D0073;1
14097041;10;;;D0073;1
13589644;47;;;D0073;1
13785850;24;;;D0073;1
13582643;20;;;D0073;1
13677619;1;;;D0073;1
13558521;14;;;D0073;1
13654093;193;;;D0073;1
14065071;2;;;D0073;1
13530755;1;;;D0073;1
13552944;48;;;D0073;1
13537612;2;;;D0073;1
14131761;680;;;D0073;1
14273369;72;;;D0073;1
14415530;46;;;D0073;1
13644917;25;;;D0073;1
13609407;2;;;D0073;1
13939060;168;;;D0073;1
13801704;17;;;D0073;1
13673777;47;;;D0073;1
14226952;140;;;D0073;1
14430762;28;;;D0073;1
14094750;59;;;D0073;1
13610698;101;;;D0073;1
13631144;411;;;D0073;1
14415538;96;;;D0073;1
13610452;159;;;D0073;1
14139813;40;;;D0073;1
14273693;276;;;D0073;1
14439161;9;;;D0073;1
13904429;77;;;D0073;1
14084005;32;;;D0073;1
14053061;252;;;D0073;1
13565023;69;;;D0073;1
14151636;103;;;D0073;1
14221021;952;;;D0073;1
13603668;18;;;D0073;1
14199011;210;;;D0073;1
13887004;40;;;D0073;1
13724327;38;;;D0073;1
14444306;19;;;D0073;1
13938915;98;;;D0073;1
13545151;60;;;D0073;1
13545151;60;;;D0073;1
14308288;75;;;D0073;1
14313712;188;;;D0073;1
14313712;188;;;D0073;1
14147929;23;;;D0073;1
14225465;250;;;D0073;1
14083973;277;;;D0073;1
13856899;979;;;D0073;1
13776954;51;;;D0073;1
14097055;45;;;D0073;1
14029485;77;;;D0073;1
14147982;15;;;D0073;1
13631314;244;;;D0073;1
13610698;217;;;D0073;1
14010331;158;;;D0073;1
13683373;76;;;D0073;1
13602561;170;;;D0073;1
13808178;46;;;D0073;1
14258317;21;;;D0073;1
14159304;121;;;D0073;1
14452525;252;;;D0073;1
14019939;418;;;D0073;1
13631314;244;;;D0073;1
13767739;134;;;D0073;1
14269228;907;;;D0073;1
13581193;33;;;D0073;1
13954799;99;;;D0073;1
14444686;1110;;;D0073;1
14019045;239;;;D0073;1
14273702;354;;;D0073;1
13688800;28;;;D0073;1
13785850;24;;;D0073;1
14358490;54;;;D0073;1
14011014;36;;;D0073;1
13592603;33;;;D0073;1
13684168;285;;;D0073;1
14264973;54;;;D0073;1
14002395;13;;;D0073;1
14221095;103;;;D0073;1
14178832;19;;;D0073;1
13454446;12;;;D0073;1
13639867;418;;;D0073;1
14269228;907;;;D0073;1
13733135;1;;;D0070;1
13610843;1;;;D0070;1
13597628;1;;;D0070;1
13713119;1;;;D0070;1
13551059;3;;;D0070;1
14447649;2;;;D0070;1
13506597;4;;;D0070;1
13506677;4;;;D0070;1
13656672;2;;;D0070;1
13597401;4;;;D0070;1
13733095;1;;;D0070;1
13696459;3;;;D0070;1
13540336;7;;;D0070;1
13540295;7;;;D0070;1
13531829;19;;;D0070;1
13693748;1;;;D0070;1
13483068;6;;;D0070;1
13540819;4;;;D0070;1
13456845;6;;;D0070;1
13657610;2;;;D0070;1
13533289;51;;;D0070;1
13506180;5;;;D0070;1
13506529;4;;;D0070;1
13506849;1;;;D0070;1
13627130;4;;;D0070;1
13597433;1;;;D0070;1
13694199;3;;;D0070;1
13657903;2;;;D0070;1
13662619;3;;;D0070;1
13506721;4;;;D0070;1
13793416;92;;;D0070;1
13550767;6;;;D0070;1
13793381;75;;;D0070;1
13470981;1;;;D0070;1
13476698;34;;;D0070;1
13597738;1;;;D0070;1
13468133;7;;;D0070;1
13758036;5;;;D0070;1
13597703;1;;;D0070;1
13657749;2;;;D0070;1
13506698;4;;;D0070;1
13506507;4;;;D0070;1
13506563;130;;;D0070;1
13597762;1;;;D0070;1
13758569;4;;;D0070;1
13627105;5;;;D0070;1
13506077;5;;;D0070;1
13610798;2;;;D0070;1
13506156;5;;;D0070;1
13610854;1;;;D0070;1
13637467;1;;;D0070;1
13793376;70;;;D0070;1
13657680;2;;;D0070;1
13597495;1;;;D0070;1
13637509;2;;;D0070;1
13656637;2;;;D0070;1
13953654;80;;;D0070;1
13506888;1;;;D0070;1
13662661;3;;;D0070;1
13470910;1;;;D0070;1
14430769;241;;;D0070;1
13487121;29;;;D0070;1
13657937;2;;;D0070;1
13729230;1;;;D0070;1
13737942;1;;;D0070;1
13737665;1;;;D0070;1
13597529;1;;;D0070;1
13506230;5;;;D0070;1
13793385;77;;;D0070;1
14341057;282;;;D0070;1
13610864;1;;;D0070;1
13597592;4;;;D0070;1
13694309;3;;;D0070;1
13610751;2;;;D0070;1
13696094;3;;;D0070;1
13657815;2;;;D0070;1
13732739;1;;;D0070;1
13627040;5;;;D0070;1
13610867;19;;;D0070;1
13457147;6;;;D0070;1
13710379;138;;;D0070;1
13550488;7;;;D0070;1
13693967;6;;;D0070;1
13506634;4;;;D0070;1
13610781;2;;;D0070;1
13657560;2;;;D0070;1
13696396;3;;;D0070;1
13627175;4;;;D0070;1
13657720;2;;;D0070;1
13506789;1;;;D0070;1
13713090;1;;;D0070;1
13595718;4;;;D0070;1
13506111;5;;;D0070;1
13506871;1;;;D0070;1
13592273;8;;;D0070;1
13730102;1;;;D0070;1
13712849;7;;;D0070;1
13566111;2;;;D0070;1
13657815;2;;;D0070;1
13695849;4;;;D0070;1
13627071;5;;;D0070;1
13638011;0;;;D0070;1
13627154;4;;;D0070;1
13610819;2;;;D0070;1
13637905;0;;;D0070;1
13506822;1;;;D0070;1
13506134;5;;;D0070;1
13758602;4;;;D0070;1
13511569;199;;;D0070;1
13506653;4;;;D0070;1
13540204;7;;;D0070;1
13603498;36;;;D0070;1
13733116;1;;;D0070;1
13506055;5;;;D0070;1
13662619;3;;;D0070;1
13506205;5;;;D0070;1
13713178;1;;;D0070;1
13564567;25;;;D0070;1
13610875;1;;;D0070;1
13550198;9;;;D0070;1
13694243;3;;;D0070;1
13550520;7;;;D0070;1
13694645;4;;;D0070;1
13728501;2;;;D0070;1
13593676;1;;;D0070;1
13896524;187;;;D0070;1
13596379;4;;;D0070;1
13597586;1;;;D0070;1
13793408;70;;;D0070;1
13506556;4;;;D0070;1
13713151;1;;;D0070;1
13483611;4;;;D0070;1
13962977;73;;;D0070;1
13748107;106;;;D0070;1
13470948;1;;;D0070;1
13642019;0;;;D0070;1
13698097;181;;;D0092;1
14267736;978;;;D0092;1
13759748;95;;;D0092;1
14177252;NULL;;;D0092;1
13862415;730;;;D0092;1
13873499;217;;;D0092;1
14046304;180;;;D0092;1
13748949;1272;;;D0092;1
13857051;242;;;D0092;1
14111831;85;;;D0074;1
13891555;121;;;D0074;1
13512352;150;;;D0074;1
14027687;6;;;D0074;1
13535282;145;;;D0074;1
13518275;54;;;D0074;1
13610729;38;;;D0074;1
14455575;44;;;D0074;1
14165659;34;;;D0074;1
13798090;433;;;D0074;1
14076995;213;;;D0074;1
14264395;52;;;D0074;1
14370475;15;;;D0074;1
14370475;15;;;D0074;1
14404840;65;;;D0074;1
13531710;6;;;D0074;1
13653648;343;;;D0074;1
14415504;131;;;D0074;1
13588925;35;;;D0074;1
