ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
13461094;96;;;D0073;1
14393316;64;;;D0073;1
13492138;108;;;D0073;1
13961101;33;;;D0073;1
13657138;111;;;D0073;1
13585420;254;;;D0073;1
13980339;212;;;D0073;1
13861608;313;;;D0073;1
13988675;137;;;D0073;1
13449183;140;;;D0073;1
14198767;181;;;D0073;1
14009918;155;;;D0073;1
13492056;6;;;D0073;1
14386803;281;;;D0073;1
14034080;50;;;D0073;1
14023273;18;;;D0073;1
14242009;269;;;D0073;1
14424597;83;;;D0073;1
13919764;99;;;D0073;1
13494435;48;;;D0073;1
14280573;195;;;D0073;1
14288786;118;;;D0073;1
14253703;13;;;D0073;1
13667871;63;;;D0073;1
14021524;0;;;D0073;1
13523595;462;;;D0073;1
13629575;76;;;D0073;1
14148907;161;;;D0073;1
13838677;306;;;D0073;1
13685582;90;;;D0073;1
14323500;57;;;D0073;1
14199295;92;;;D0073;1
14023878;70;;;D0073;1
14223773;43;;;D0073;1
14049223;45;;;D0073;1
14204401;96;;;D0073;1
14027619;163;;;D0073;1
14226572;97;;;D0073;1
13994510;126;;;D0073;1
14315600;36;;;D0073;1
14282869;351;;;D0073;1
14376497;43;;;D0073;1
14375379;35;;;D0073;1
14083101;203;;;D0073;1
13908256;84;;;D0073;1
14037496;115;;;D0073;1
14424631;39;;;D0073;1
13522929;199;;;D0073;1
13978222;102;;;D0073;1
13622475;282;;;D0073;1
13646469;30;;;D0073;1
14049223;45;;;D0073;1
14315621;188;;;D0073;1
14023273;18;;;D0073;1
13485234;202;;;D0073;1
14338930;163;;;D0073;1
13983968;21;;;D0073;1
14211163;7;;;D0073;1
14193910;32;;;D0073;1
14408762;78;;;D0073;1
14075524;7;;;D0073;1
13766519;82;;;D0073;1
14108450;168;;;D0073;1
13900734;99;;;D0073;1
13712806;70;;;D0073;1
13780530;97;;;D0073;1
13932784;140;;;D0073;1
14352873;14;;;D0073;1
14034306;31;;;D0073;1
14021524;0;;;D0073;1
14367324;112;;;D0073;1
14027603;280;;;D0073;1
13978465;81;;;D0073;1
14437571;59;;;D0073;1
13848791;77;;;D0073;1
13672289;331;;;D0073;1
13655161;54;;;D0073;1
13721587;17;;;D0073;1
13969311;453;;;D0073;1
14108630;343;;;D0073;1
14171305;89;;;D0073;1
14044008;2;;;D0073;1
13802957;98;;;D0073;1
13586273;142;;;D0073;1
14387009;694;;;D0073;1
13667842;181;;;D0073;1
14191691;65;;;D0073;1
14079128;14;;;D0073;1
14280725;162;;;D0073;1
14127661;367;;;D0073;1
13999148;177;;;D0073;1
14083199;206;;;D0073;1
13826575;163;;;D0073;1
14271701;209;;;D0073;1
13522929;199;;;D0073;1
14155306;212;;;D0073;1
13474289;0;;;D0073;1
13878509;65;;;D0073;1
14305255;45;;;D0073;1
13976693;82;;;D0073;1
14179000;244;;;D0073;1
14338958;156;;;D0073;1
14037482;481;;;D0073;1
13467024;NULL;;;D0130;1
13983788;NULL;;;D0130;1
13547622;NULL;;;D0130;1
13829979;NULL;;;D0130;1
13574481;NULL;;;D0130;1
13665512;NULL;;;D0130;1
13700478;NULL;;;D0130;1
13983979;NULL;;;D0130;1
13900485;NULL;;;D0130;1
13932753;NULL;;;D0130;1
13983788;NULL;;;D0130;1
13490713;NULL;;;D0130;1
13620283;NULL;;;D0130;1
13547614;NULL;;;D0130;1
13447598;2228;;;D5245;1
14387921;571;;;D5245;1
14382639;230;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13447598;2198;;;D5245;1
13447598;2127;;;D5245;1
13447598;2127;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13795364;363;;;D5245;1
13749340;1018;;;D5245;1
13447598;2198;;;D5245;1
13447598;2228;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
14387921;571;;;D5245;1
13447598;2127;;;D5245;1
13447598;2127;;;D5245;1
13447598;2127;;;D5245;1
13601850;1354;;;D5245;1
13447598;2198;;;D5245;1
13447598;2198;;;D5245;1
13601850;1354;;;D5245;1
13447598;2198;;;D5245;1
13447598;2198;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13447598;2198;;;D5245;1
14387921;571;;;D5245;1
13749340;1018;;;D5245;1
13601850;1354;;;D5245;1
13601850;1354;;;D5245;1
13795364;363;;;D5245;1
13447598;2198;;;D5245;1
13447598;2127;;;D5245;1
13795364;363;;;D5245;1
13521935;371;;;D5245;1
13447598;2198;;;D5245;1
13521935;371;;;D5245;1
13447598;2127;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13795364;436;;;D5245;1
13601850;1354;;;D5245;1
13447598;2127;;;D5245;1
13447598;2198;;;D5245;1
13447598;2228;;;D5245;1
13447598;2127;;;D5245;1
14387921;571;;;D5245;1
13447598;2198;;;D5245;1
13447598;2127;;;D5245;1
13601850;1354;;;D5245;1
13447598;2198;;;D5245;1
13447598;2198;;;D5245;1
13447598;2228;;;D5245;1
13447598;2127;;;D5245;1
13795364;436;;;D5245;1
13447598;2198;;;D5245;1
13601850;1354;;;D5245;1
13542552;23;;;D5245;1
14387921;571;;;D5245;1
14148708;262;;;D0968;1
14061987;436;;;D0968;1
14107885;NULL;;;D0968;1
13844108;10;;;D0968;1
14066520;190;;;D0968;1
14417434;148;;;D0968;1
13569825;1085;;;D0968;1
14009341;469;;;D0968;1
14057207;220;;;D0968;1
14031135;55;;;D0968;1
14396518;687;;;D0968;1
13662238;338;;;D0968;1
14205530;21;;;D0968;1
14440157;48;;;D0968;1
13841449;398;;;D0968;1
13459260;147;;;D0968;1
14031135;55;;;D0968;1
13962227;143;;;D0968;1
13466347;183;;;D0968;1
14061857;444;;;D0968;1
14031135;55;;;D0968;1
14057186;213;;;D0968;1
13644858;73;;;D0968;1
14427413;334;;;D0968;1
14186950;1315;;;D0968;1
14396522;708;;;D0968;1
13621061;40;;;D0968;1
13802932;135;;;D1463;1
14267073;512;;;D1463;1
13652169;1113;;;D1463;1
14362145;74;;;D1463;1
14401019;1386;;;D1463;1
14337665;330;;;D1463;1
13586458;225;;;D1463;1
13775318;3886;;;D5244;1
13841549;395;;;D5244;1
13957108;2739;;;D5244;1
13775318;3886;;;D5244;1
14022988;269;;;D5244;1
14190974;2478;;;D5244;1
14022988;269;;;D5244;1
