ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
14343421;713;;;D0981;1
14343421;790;;;D0981;1
14343421;853;;;D0981;1
14343421;853;;;D0981;1
14343421;853;;;D0981;1
14343421;860;;;D0981;1
14343421;867;;;D0981;1
14343421;867;;;D0981;1
14343421;874;;;D0981;1
14343421;902;;;D0981;1
14343421;923;;;D0981;1
14343421;923;;;D0981;1
14343421;923;;;D0981;1
14343421;923;;;D0981;1
14345967;399;;;D0981;1
14345975;399;;;D0981;1
14346023;812;;;D0981;1
14346035;812;;;D0981;1
14346046;812;;;D0981;1
14346082;77;;;D0981;1
14350225;854;;;D0981;1
14350225;862;;;D0981;1
14350225;876;;;D0981;1
14350225;958;;;D0981;1
14350225;958;;;D0981;1
14354178;408;;;D0981;1
14355583;324;;;D0981;1
14355583;324;;;D0981;1
14355590;324;;;D0981;1
14355590;324;;;D0981;1
14356319;345;;;D0981;1
14356319;345;;;D0981;1
14356319;345;;;D0981;1
14356319;366;;;D0981;1
14356319;366;;;D0981;1
14356978;563;;;D0981;1
14356978;626;;;D0981;1
14356978;710;;;D0981;1
14356978;724;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14358033;2786;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14361130;1103;;;D0981;1
14364650;84;;;D0981;1
14364650;84;;;D0981;1
14364676;707;;;D0981;1
14364676;707;;;D0981;1
14364676;707;;;D0981;1
14364676;880;;;D0981;1
14366260;1971;;;D0981;1
14366260;1971;;;D0981;1
14372428;309;;;D0981;1
14372428;330;;;D0981;1
14377814;2206;;;D0981;1
14377834;157;;;D0981;1
14377834;157;;;D0981;1
14377834;290;;;D0981;1
14377834;318;;;D0981;1
14377835;157;;;D0981;1
14377835;157;;;D0981;1
14377835;290;;;D0981;1
14377835;318;;;D0981;1
14377886;875;;;D0981;1
13445999;2991;;;D0981;1
13445999;2991;;;D0981;1
13445999;2991;;;D0981;1
13445999;2991;;;D0981;1
13445999;2991;;;D0981;1
13447507;162;;;D0981;1
13448071;288;;;D0981;1
13450353;770;;;D0981;1
13450353;770;;;D0981;1
13450353;800;;;D0981;1
13450353;800;;;D0981;1
13450487;NULL;;;D0981;1
13450487;NULL;;;D0981;1
13450487;457;;;D0981;1
13450487;457;;;D0981;1
13450487;604;;;D0981;1
13450487;604;;;D0981;1
13451489;408;;;D0981;1
13451509;128;;;D0981;1
13451538;422;;;D0981;1
13451548;422;;;D0981;1
13454270;169;;;D0981;1
13454290;169;;;D0981;1
13454495;1380;;;D0981;1
13454519;1394;;;D0981;1
13454519;1394;;;D0981;1
13454860;290;;;D0981;1
13456452;55;;;D0981;1
13456457;55;;;D0981;1
13457006;118;;;D0981;1
13457017;118;;;D0981;1
13457973;237;;;D0981;1
13457973;300;;;D0981;1
13457973;384;;;D0981;1
13457973;398;;;D0981;1
13458177;76;;;D0981;1
13458184;76;;;D0981;1
13458305;NULL;;;D0981;1
13458305;NULL;;;D0981;1
13458305;NULL;;;D0981;1
13458305;641;;;D0981;1
13458305;641;;;D0981;1
13458305;641;;;D0981;1
13458305;697;;;D0981;1
13458443;356;;;D0981;1
13458480;1873;;;D0981;1
13458495;48;;;D0981;1
13458506;48;;;D0981;1
13459674;110;;;D0981;1
13459674;110;;;D0981;1
13462260;1169;;;D0981;1
13462440;119;;;D0981;1
13462810;1988;;;D0981;1
13462810;1988;;;D0981;1
13462834;1491;;;D0981;1
13465930;2254;;;D0981;1
13465930;2254;;;D0981;1
