ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
16034932;31;20241;41099820;D3151;1
16429412;123;20241;41114409;D0073;1
16581957;108;20273;41139733;D0003;1
16913250;7;20241;41207715;D1165;1
16062486;257;20261;41027266;D0014;1
16176081;2;20241;41126976;D0003;1
16792743;1268;21001;40793559;D0003;1
15963246;796;20261;40846811;D1469;1
16813688;672;20067;40978913;D0003;1
16222115;74;20241;41105271;D1164;1
16358639;664;21001;40927745;D1469;1
15921345;468;20241;41032972;D0074;1
16622060;168;20103;41123715;D0962;1
16523695;860;21001;40884131;D1469;1
16910067;1412;21001;40754285;D3151;1
16860187;250;20261;41121264;D0098;1
15939858;236;20273;41022551;D0003;1
16635871;22;20103;41171725;D1165;1
16480548;177;20067;41098793;D0074;1
16563094;NULL;20407;41135894;D0021;1
15855097;NULL;20241;41071179;D1279;1
16917927;1415;21001;40754136;D0073;1
16311059;NULL;20241;41143835;D1313;1
16391780;141;20241;41086458;D0966;1
15836534;730;21001;41016761;D0003;1
16709287;453;20067;41037942;D1469;1
15864819;317;20241;40988182;D1469;1
16915635;528;20273;41040143;D0003;1
16814426;77;20241;41162125;D5092;1
16198484;763;20241;40877374;D5092;1
16573787;NULL;20241;41159615;D0003;1
15939884;355;20241;41011647;D0003;1
16571527;2070;20749;40502766;D0003;1
16013406;27;20261;41099889;D0074;1
16874975;421;20749;41062775;D0003;1
16720468;NULL;NULL;41188673;D0130;1
16200181;NULL;20273;40988920;D0003;1
16615738;NULL;20241;41167747;D1472;1
16472100;52;20273;41143815;D0098;1
16645316;42;20241;41177880;D0073;1
15998578;26;20241;41101729;D0966;1
16565418;85;20273;41171788;D0082;1
16126982;68;20749;41094819;D0073;1
16340597;132;20261;41099974;D0082;1
16800608;1017;20261;40863211;D0003;1
16561090;6568;20221;30349514;D0003;1
16203552;7;20241;41119474;D0082;1
15952518;58;20241;41084710;D0003;1
16609669;1033;20749;40839409;D0003;1
16757726;272;20103;41103513;D0968;1
16292465;18;20241;41139939;D0082;1
16400183;134;20241;41106575;D5092;1
16193070;97;21001;41095695;D0073;1
16291410;647;20261;41047556;D1469;1
15949447;1;20241;41102870;D0003;1
16758541;107;20285;41170657;D0021;1
16640205;38;20241;41159731;D0098;1
16111885;4;NULL;41119474;D3151;1
15938595;590;20241;41102593;D0073;1
16085906;64;20241;41095270;D1469;1
16910067;1412;21001;40754297;D3151;1
16897975;57;20241;41186571;D1460;1
16499412;125;20103;41122128;D0966;1
16358769;667;21001;40927744;D0003;1
15900501;334;20103;40987842;D0003;1
16727232;108;20241;41151660;D0082;1
16360571;81;20241;41149612;D0098;1
16532841;115;21001;41133896;D0966;1
16684596;NULL;20241;41071183;D1472;1
15921330;102;20749;41063550;D0098;1
16951697;122;20261;41168796;D0073;1
16387469;10;20273;41143814;D0014;1
16552716;33;20241;41170659;D0098;1
16037699;133;21001;41067572;D0003;1
16068887;19;20241;41110318;D5401;1
15906389;NULL;NULL;41098591;D3151;1
16154744;32;20241;41114409;D0014;1
16682462;2826;20223;30136893;D0003;1
15836934;1064;20241;41031899;D0003;1
16917927;1415;21001;40754231;D0073;1
16285738;83;20067;41109086;D0098;1
16163564;3770;20261;30339590;D0003;1
15939122;2845;20241;30336289;D0003;1
15905573;2;NULL;41098530;D3151;1
16176404;90;20241;41094794;D1460;1
16317385;225;21001;41067572;D1469;1
16009051;22;20241;41102847;D0003;1
16059169;63;20241;41092262;D0003;1
15940163;1946;20273;40467928;D0003;1
15842813;214;21001;41022464;D1469;1
16720460;17;20241;41176706;D0073;1
16816796;29;20241;41188713;D0003;1
15929332;322;20103;40996776;D0003;1
16532959;40;21001;41157784;D0073;1
16760565;1719;20221;40750253;D0003;1
16370213;24;20149;41146411;D0021;1
16565418;85;20273;41171776;D0082;1
16704876;7329;20407;30352055;D0003;1
16210398;77;20067;41106141;D0073;1
16429701;NULL;20103;41100576;D1325;1
16176750;1942;20273;40499981;D1469;1
16086296;126;20149;41072713;D0021;1
16821860;28;20749;41188790;D0073;1
16595152;1;NULL;41175070;D3151;1
16384469;484;21001;41026859;D0003;1
16771386;16;20241;41187838;D0073;1
16629146;1;20261;41178687;D0014;1
16578764;329;20261;41065621;D1469;1
16338927;NULL;20241;41143832;D1279;1
16250398;302;20273;41034926;D1460;1
16711442;509;20749;41013352;D0073;1
16701519;8789;20223;30139838;D0003;1
15885700;283;20103;41000760;D0098;1
16625606;437;20241;41108797;D0003;1
16290228;220;20749;41100614;D1161;1
15997156;390;20261;40977517;D5092;1
16821274;753;20241;40949026;D0003;1
16917927;1415;21001;40754302;D0073;1
16749784;38;20103;41178376;D0966;1
16907159;NULL;20261;41200369;D1472;1
15994805;689;20221;40880130;D0003;1
16090830;263;20241;41022778;D0003;1
16346103;1178;20103;40767465;D0003;1
16860287;1175;20261;40821687;D0003;1
16122540;289;20261;41019902;D0073;1
16754386;129;20241;41149027;D5092;1
16087007;124;21163;41098410;D0021;1
16910067;1412;21001;40754152;D3151;1
16847229;27;20241;41190687;D0003;1
16814424;NULL;20241;41198844;D0966;1
16401917;91;20241;41132725;D5092;1
16407952;3;20241;41152942;D0003;1
16787285;114;20285;41170667;D0020;1
15890598;28;20241;41086273;D0073;1
16095954;18;20241;41110790;D0073;1
16078040;2227;20261;41117302;D0014;1
16741749;229;20103;41117936;D1460;1
15833702;534;20241;40931082;D0003;1
16261962;95;20749;41103542;D0082;1
16967202;12;20241;41206694;D0966;1
16013258;NULL;20241;41065428;D1317;1
15952141;202;20273;41040151;D0003;1
16035672;NULL;20241;41071185;D1279;1
16282993;50;NULL;41139943;D1460;1
15876893;444;20241;41032972;D0014;1
16122219;395;20749;40987824;D0003;1
16028157;260;20241;41029816;D3151;1
16586659;1577;20261;40619751;D0003;1
16376067;1140;20103;40789453;D0003;1
16369247;1100;20103;40789453;D1469;1
16358658;667;21001;40927744;D0003;1
16735435;163;20241;41138591;D0966;1
16041890;833;20273;40842475;D1317;1
16217016;2659;21001;30335183;D5092;1
15933412;1310;20749;40679316;D1469;1
16484263;77;20241;41139326;D3107;1
16017674;1101;20103;40757189;D0003;1
16760438;50;20241;41184302;D0014;1
16391453;608;20749;40947187;D0074;1
15931310;849;20241;40838305;D1469;1
16687568;181;20241;41125969;D1469;1
16284260;28;20749;41123612;D0966;1
16735179;1678;20241;40848745;D0003;1
16858096;511;20103;41033746;D0003;1
16912773;9;20241;41206452;D0003;1
16557548;172;20273;41113447;D0074;1
15854778;1196;20241;40711209;D0073;1
16386018;765;20221;40897272;D1469;1
15912181;263;20273;41011185;D1469;1
16703725;213;21001;41209229;D0014;1
16905771;321;20261;41103677;D0020;1
16012664;401;20273;40976542;D0003;1
16181897;NULL;NULL;41139326;D1131;1
15897727;287;20261;41092567;D0003;1
16386468;414;20241;41012267;D5092;1
15931304;351;21001;40985519;D0003;1
15905858;72;20241;41065932;D0003;1
16813677;515;20261;41027267;D0098;1
16917927;1415;21001;40754200;D0073;1
16027358;250;21001;41107654;D0003;1
15982902;66;21001;41107375;D0014;1
16188053;61;20261;41103467;D5092;1
16009438;26;20241;41100988;D0003;1
16571659;413;20103;41036517;D1469;1
16627848;210;20273;41156310;D0003;1
16243586;27;20103;41135850;D1165;1
15939894;243;20273;41020861;D0003;1
16835899;128;20241;41157953;D0966;1
16128618;1567;20261;40619754;D0073;1
16778324;289;20261;41103677;D3151;1
15848790;362;21001;40973305;D1469;1
16648349;1127;20241;40812801;D3151;1
16101542;14;NULL;41114406;D3149;1
15959339;189;20261;41045012;D0003;1
16797091;40;20241;41183539;D0003;1
16737967;221;20241;41114411;D8002;1
16203834;570;20749;40935263;D0074;1
16899376;142;20285;41170667;D0020;1
16331479;67;20241;41119827;D0966;1
16787458;238;20261;41195728;D0014;1
15959472;32;20749;41093039;D0003;1
15849225;2093;20221;30333564;D1469;1
16322469;1233;20221;40746519;D0003;1
17044672;64;20241;41090632;D0003;1
16411670;38;20273;41143814;D0014;1
16908844;51;20273;41189848;D0073;1
16684596;NULL;20241;41111981;D1472;1
16378935;47;20241;41126958;D5092;1
15933022;NULL;20241;41059791;D1472;1
16760565;1719;20221;40750241;D0003;1
16693014;NULL;NULL;41154366;D0966;1
16038780;406;20261;40977464;D1005;1
15843706;1544;20221;40601437;D1469;1
16799385;222;21001;41123849;D0966;1
