ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
14410941;28;;;D0966;1
14054720;629;;;D0966;1
13576578;443;;;D0966;1
14030967;46;;;D0966;1
13576578;196;;;D0966;1
14190302;27;;;D0966;1
13584655;209;;;D0966;1
14190302;27;;;D0966;1
13823426;325;;;D0966;1
13558666;89;;;D0966;1
14093515;295;;;D0966;1
13926122;3;;;D0966;1
14333803;69;;;D0966;1
14351440;94;;;D0966;1
13700261;-134;;;D0966;1
14392903;12;;;D0966;1
13944801;NULL;;;D0966;1
13763352;99;;;D0966;1
14030967;46;;;D0966;1
14118971;67;;;D0966;1
13505017;76;;;D0966;1
14192895;295;;;D0966;1
14318446;2;;;D0966;1
14097770;82;;;D0966;1
13696942;414;;;D0966;1
14037424;28;;;D0966;1
13666798;160;;;D0966;1
14359072;107;;;D0966;1
14318401;27;;;D0966;1
14192908;295;;;D0966;1
14051158;22;;;D0966;1
13885938;-128;;;D0966;1
13956945;86;;;D0966;1
13873137;701;;;D0966;1
14243124;25;;;D0966;1
14354933;1500;;;D0966;1
13708552;238;;;D0966;1
14010656;119;;;D0966;1
13494490;440;;;D0966;1
13648624;-163;;;D0966;1
13734879;10;;;D0966;1
13602085;10;;;D0966;1
14114507;25;;;D0966;1
13769706;471;;;D0966;1
13473383;64;;;D0966;1
14192895;295;;;D0966;1
13507643;0;;;D0966;1
14388262;540;;;D0966;1
13613888;91;;;D0966;1
13616909;18;;;D0966;1
14273455;1;;;D0966;1
13859806;489;;;D0966;1
13944380;274;;;D0966;1
13738671;93;;;D0966;1
14172401;7;;;D0966;1
14014280;74;;;D0966;1
14356604;92;;;D0966;1
13616400;58;;;D0966;1
13536318;26;;;D0966;1
14359026;105;;;D0966;1
13618408;106;;;D0966;1
13869517;139;;;D0966;1
14063574;56;;;D0966;1
13980412;158;;;D0966;1
13988945;14;;;D0966;1
14093515;295;;;D0966;1
13818572;3;;;D0966;1
13769706;471;;;D0966;1
13490786;84;;;D0966;1
13984951;13;;;D0966;1
14240256;21;;;D0966;1
13841309;109;;;D0966;1
13642196;90;;;D0966;1
14014349;70;;;D0966;1
14388244;125;;;D0966;1
14093515;295;;;D0966;1
13672990;93;;;D0966;1
14093739;286;;;D0966;1
