Enolièna ID številka kaznivega dejanja;Mesec in leto prejema ovadbe;Vrsta Ovaditelja;Starost storilca;Spol storilca M/Ž;Kazenski zakonik;Šifra kaznivega dejanja;Tip oškodovanc;Vrsta škode/koristi;Višina škode/koristi;Status kaznivega dejanja
30169740;2008-1;7;26;m;KZ;211010;NULL;0;0.00;D0021
30169741;2008-1;7;26;m;KZ;211010;NULL;0;300.00;D0021
30169742;2008-1;7;27;m;KZ;221010;NULL;0;NULL;D0021
30169743;2008-1;7;48;m;KZ;221010;NULL;0;NULL;D0021
30169744;2008-1;7;24;m;KZ;211010;NULL;0;NULL;D0021
30169745;2008-1;7;24;m;KZ;211021;NULL;0;NULL;D0021
30169746;2008-1;1;48;m;KZ;145010;NULL;0;NULL;D0021
30169747;2008-1;1;22;m;KZ;211021;NULL;0;80.00;D0021
30169748;2008-1;1;29;m;KZ;145010;NULL;0;NULL;D0021
30169749;2008-1;1;29;m;KZ;146010;NULL;0;NULL;D0021
30169750;2008-1;1;18;m;KZ;217031;NULL;0;NULL;D0021
30169751;2008-1;1;47;m;KZ;217010;NULL;0;NULL;D0021
30169752;2008-1;1;38;;KZ;217010;NULL;0;NULL;D0021
30169753;2008-1;2;43;m;KZ;256030;NULL;0;0.00;D0021
30169754;2008-1;1;56;m;KZ;152010;NULL;0;200.00;D0021
30169755;2008-1;2;56;m;KZ;288010;NULL;0;NULL;D0021
30169756;2008-1;2;18;m;KZ;224010;NULL;0;NULL;D0021
30169757;2008-1;2;30;m;KZ;299010;NULL;0;NULL;D0021
30169758;2008-1;1;47;m;KZ;317021;NULL;0;NULL;D0021
30169759;2008-1;1;29;m;KZ;224010;NULL;0;NULL;D0021
30169760;2008-2;1;31;;KZ;133010;NULL;0;NULL;D0021
30169761;2008-2;1;31;;KZ;137010;NULL;0;0.00;D0021
30169762;2008-2;2;45;m;KZ;208043;NULL;0;NULL;D0021
30169763;2008-2;1;18;;KZ;145010;NULL;0;10.56;D0021
30169764;2008-2;2;49;m;KZ;221031;NULL;0;NULL;D0021
30169765;2008-2;2;46;ž;KZ;221031;NULL;0;NULL;D0021
30169766;2008-2;9;38;m;KZ;268020;NULL;0;0.00;D0021
30169767;2008-2;7;29;m;KZ;211010;NULL;0;0.00;D0021
30169768;2008-2;2;49;m;KZ;337021;NULL;0;NULL;D0021
30169769;2008-2;7;26;m;KZ;133010;NULL;0;0.00;D0021
30169770;2008-2;1;25;m;KZ;145010;NULL;0;62.69;D0021
30169771;2008-2;1;22;m;KZ;217031;NULL;0;NULL;D0021
30169772;2008-2;1;39;m;KZ;137010;NULL;0;NULL;D0021
30169773;2008-2;1;44;;KZ;145010;NULL;0;NULL;D0021
30169774;2008-2;1;45;;KZ;145010;NULL;0;NULL;D0021
30169775;2008-2;1;19;m;KZ;224010;NULL;0;NULL;D0021
30169776;2008-2;0;39;m;KZ;201010;NULL;0;0.00;D0021
30169777;2008-2;0;39;m;KZ;299010;NULL;0;0.00;D0021
30169778;2008-2;0;39;m;KZ;299010;NULL;0;NULL;D0021
30169934;2007-6;1;25;m;KZ;145010;NULL;0;146.05;D0021
30169935;2007-6;1;50;;KZ;289020;NULL;0;0.00;D0021
30169936;2007-6;0;21;m;KZ;224010;NULL;0;NULL;D0021
30169937;2007-6;1;27;m;KZ;224010;NULL;0;620.00;D0021
30169938;2007-6;1;45;m;KZ;215010;NULL;0;230.30;D0021
30169939;2007-6;1;51;;KZ;215010;NULL;0;0.00;D0021
30169940;2007-6;1;47;m;KZ;133010;NULL;0;54.00;D0021
30169941;2007-6;2;29;m;KZ;211010;NULL;0;NULL;D0021
30169942;2007-6;7;48;m;KZ;137010;NULL;0;0.00;D0021
30169943;2007-6;1;45;m;KZ;217010;NULL;0;0.00;D0021
30169944;2007-6;1;42;m;KZ;145010;NULL;0;0.00;D0021
30169945;2007-6;1;34;m;KZ;299010;NULL;0;0.00;D0021
30169946;2007-6;1;34;m;KZ;143010;NULL;0;0.00;D0021
30169947;2007-6;1;34;m;KZ;145010;NULL;0;NULL;D0021
30169948;2007-6;2;21;m;KZ;133010;NULL;0;417.29;D0021
30169949;2007-6;1;32;m;KZ;145010;NULL;0;258.72;D0021
30169950;2007-6;1;32;m;KZ;133010;NULL;0;500.00;D0021
30169951;2007-6;1;45;m;KZ;211010;NULL;0;250.37;D0021
30169952;2007-6;1;22;m;KZ;211010;NULL;0;NULL;D0021
30169953;2007-6;1;31;m;KZ;217010;NULL;0;NULL;D0021
30169954;2007-6;2;22;m;KZ;133010;NULL;0;NULL;D0021
30169955;2007-6;1;24;m;KZ;217010;NULL;0;166.92;D0021
30169956;2007-6;2;20;m;KZ;133010;NULL;0;0.00;D0021
30169957;2007-7;1;45;m;KZ;211021;NULL;0;0.00;D0021
30169958;2007-7;1;28;m;KZ;146010;NULL;0;125.49;D0021
30169959;2007-7;6;57;m;KZ;288010;NULL;0;3219.00;D0021
30169960;2007-7;1;38;m;KZ;145010;NULL;0;0.00;D0021
30169961;2007-7;1;38;m;KZ;146010;NULL;0;NULL;D0021
30169962;2007-7;1;62;;KZ;217010;NULL;0;NULL;D0021
30169963;2007-7;1;18;;KZ;215050;NULL;0;NULL;D0021
30169964;2007-7;1;33;m;KZ;211010;NULL;0;0.00;D0021
30169965;2007-7;1;38;m;KZ;211010;NULL;0;0.00;D0021
30169966;2007-7;1;43;m;KZ;211010;NULL;0;NULL;D0021
30169967;2007-7;1;30;m;KZ;211010;NULL;0;NULL;D0021
30169968;2007-7;2;40;m;KZ;288040;NULL;0;NULL;D0021
30169969;2007-7;1;24;m;KZ;211010;NULL;0;0.00;D0021
30169970;2007-7;1;45;m;KZ;217010;NULL;0;2000.00;D0021
30169971;2007-7;1;56;;KZ;224010;NULL;0;89.09;D0021
30169972;2007-7;1;35;m;KZ;133010;NULL;0;89.09;D0021
30169973;2007-7;2;40;m;KZ;217031;NULL;0;0.00;D0021
30169974;2007-7;1;58;m;KZ;217010;NULL;0;0.00;D0021
30169975;2007-7;1;25;m;KZ;211021;NULL;0;15.00;D0021
30169976;2007-7;1;26;m;KZ;211010;NULL;0;13.85;D0021
30169977;2007-7;1;26;m;KZ;211010;NULL;0;100.00;D0021
30169978;2007-7;1;18;m;KZ;133010;NULL;0;363.16;D0021
30169979;2007-7;2;21;m;KZ;224010;NULL;0;200.30;D0021
30169980;2007-7;6;56;m;KZ;288010;NULL;0;333.00;D0021
30169981;2007-7;1;27;;KZ;211010;NULL;0;NULL;D0021
30169982;2007-7;1;34;m;KZ;217031;NULL;0;NULL;D0021
30169983;2007-7;7;34;m;KZ;217010;NULL;0;125.19;D0021
30169984;2007-7;7;35;m;KZ;217010;NULL;0;125.19;D0021
30169985;2007-7;1;42;m;KZ;145010;NULL;0;834.58;D0021
30169986;2007-7;1;60;m;KZ;211010;NULL;0;0.00;D0021
30169987;2007-7;1;29;m;KZ;137010;NULL;0;0.00;D0021
30169988;2007-7;1;29;m;KZ;145010;NULL;0;0.00;D0021
30169989;2007-7;7;29;m;KZ;145010;NULL;0;834.58;D0021
30169990;2007-7;1;57;m;KZ;137010;NULL;0;414.16;D0021
30169991;2007-8;2;49;m;KZ;342000;NULL;0;414.16;D0021
30169992;2007-8;1;56;m;KZ;217031;NULL;0;0.00;D0021
30169993;2007-8;1;56;m;KZ;145010;NULL;0;25.04;D0021
30169994;2007-8;1;41;m;KZ;145010;NULL;0;NULL;D0021
30169995;2007-8;1;23;ž;KZ;145010;NULL;0;NULL;D0021
30169996;2007-8;1;54;m;KZ;211021;NULL;0;0.00;D0021
30169997;2007-8;1;77;m;KZ;211021;NULL;0;NULL;D0021
30169998;2007-8;1;47;m;KZ;145010;NULL;0;NULL;D0021
30169999;2007-8;0;43;m;KZ;289020;NULL;0;83.46;D0021
30170000;2007-8;1;54;ž;KZ;217010;NULL;0;0.00;D0021
30170001;2007-8;1;37;m;KZ;211021;NULL;0;163.59;D0021
30170002;2007-8;1;39;ž;KZ;211021;NULL;0;0.00;D0021
30170003;2007-8;1;20;;KZ;145010;NULL;0;0.00;D0021
30170004;2007-8;2;28;m;KZ;325010;NULL;0;0.00;D0021
30170005;2007-8;2;32;m;KZ;325010;NULL;0;0.00;D0021
30170006;2007-8;1;19;m;KZ;221010;NULL;0;0.00;D0021
30170007;2007-9;1;51;;KZ;217010;NULL;0;280.42;D0021
30170008;2007-9;7;33;m;KZ;211010;NULL;0;0.00;D0021
30170009;2007-9;1;61;m;KZ;133010;NULL;0;0.00;D0021
30170165;2007-1;2;25;m;KZ;211021;NULL;0;0.00;D0021
30170166;2007-1;7;71;m;KZ;211021;NULL;0;195.79;D0021
30170167;2007-1;1;41;m;KZ;224010;NULL;0;83.46;D0021
30170168;2007-1;1;46;;KZ;211021;NULL;0;0.00;D0021
30170169;2007-1;1;36;m;KZ;288010;NULL;0;0.00;D0021
30170170;2007-1;2;21;m;KZ;133021;NULL;0;NULL;D0021
30170171;2007-1;2;22;;KZ;261010;NULL;0;0.00;D0021
30170172;2007-1;2;22;;KZ;143021;NULL;0;417.29;D0021
30170173;2007-1;2;22;;KZ;147021;NULL;0;0.00;D0021
30170174;2007-1;2;22;;KZ;262000;NULL;0;0.00;D0021
30170175;2007-1;2;31;m;KZ;261010;NULL;0;0.31;D0021
30170176;2007-1;2;31;m;KZ;143021;NULL;0;0.00;D0021
30170177;2007-1;2;31;m;KZ;147021;NULL;0;315.79;D0021
30170178;2007-1;2;31;m;KZ;262000;NULL;0;0.00;D0021
30170179;2007-1;2;30;m;KZ;261010;NULL;0;4473.74;D0021
30170180;2007-1;2;30;m;KZ;143021;NULL;0;0.00;D0021
30170181;2007-1;2;30;m;KZ;147021;NULL;0;125.19;D0021
30170182;2007-1;2;30;m;KZ;262000;NULL;0;0.00;D0021
30170183;2007-1;2;24;m;KZ;261010;NULL;0;NULL;D0021
30170184;2007-1;2;24;m;KZ;143021;NULL;0;NULL;D0021
30170185;2007-1;2;24;m;KZ;147021;NULL;0;0.00;D0021
30170186;2007-1;2;24;m;KZ;262000;NULL;0;41.73;D0021
30170187;2007-1;2;30;m;KZ;299010;NULL;0;0.00;D0021
30170188;2007-1;2;31;m;KZ;221010;NULL;0;0.00;D0021
30170189;2007-1;2;69;m;KZ;217031;NULL;0;0.00;D0021
30170190;2007-2;2;19;;KZ;211010;NULL;0;0.00;D0021
30170191;2007-2;2;21;m;KZ;211010;NULL;0;0.00;D0021
30170192;2007-2;1;41;m;KZ;145010;NULL;0;0.00;D0021
30170193;2007-2;1;35;m;KZ;145010;NULL;0;1372.56;D0021
30170194;2007-2;1;37;m;KZ;146010;NULL;0;8.99;D0021
30170195;2007-2;1;22;m;KZ;133010;NULL;0;0.00;D0021
30170196;2007-2;1;24;m;KZ;211021;NULL;0;NULL;D0021
30170197;2007-2;3;40;m;KZ;208043;NULL;0;NULL;D0021
30170198;2007-2;3;40;m;KZ;208043;NULL;0;NULL;D0021
30170199;2007-2;1;51;m;KZ;133010;NULL;0;518.31;D0021
30170200;2007-2;1;51;m;KZ;145010;NULL;0;NULL;D0021
30170201;2007-2;1;19;ž;KZ;211021;NULL;0;NULL;D0021
30170202;2007-2;1;53;m;KZ;145010;NULL;0;8888.33;D0021
30170203;2007-2;1;38;m;KZ;217010;NULL;0;166.92;D0021
30170204;2007-2;1;37;m;KZ;211010;NULL;0;0.00;D0021
30170205;2007-2;1;56;m;KZ;145010;NULL;0;166.92;D0021
30170206;2007-2;1;28;m;KZ;215050;NULL;0;NULL;D0021
30170207;2007-2;1;23;;KZ;146010;NULL;0;NULL;D0021
30170208;2007-2;1;23;;KZ;137010;NULL;0;12.52;D0021
30170209;2007-2;1;27;m;KZ;146010;NULL;0;2386.91;D0021
30170210;2007-2;1;27;m;KZ;145010;NULL;0;146.69;D0021
30170211;2007-2;1;47;m;KZ;211021;NULL;0;NULL;D0021
30170212;2007-2;1;41;;KZ;215050;NULL;0;NULL;D0021
30170213;2007-2;1;39;m;KZ;145010;NULL;0;NULL;D0021
30170214;2007-2;1;39;m;KZ;145010;NULL;0;NULL;D0021
30170215;2007-2;1;54;m;KZ;133021;NULL;0;NULL;D0021
30170216;2007-2;1;56;m;KZ;137010;NULL;0;1823.76;D0021
30170217;2007-2;1;59;m;KZ;145010;NULL;0;0.00;D0021
30170218;2007-2;6;39;m;KZ;245010;NULL;0;0.00;D0021
30170219;2007-2;1;32;m;KZ;313010;NULL;0;151.22;D0021
30170220;2007-2;1;25;m;KZ;133010;NULL;0;NULL;D0021
30170221;2007-2;7;57;m;KZ;211021;NULL;0;NULL;D0021
30170222;2007-2;1;21;m;KZ;211021;NULL;0;NULL;D0021
30170223;2007-2;1;25;m;KZ;145010;NULL;0;353.05;D0021
30170224;2007-2;1;25;m;KZ;137010;NULL;0;153.23;D0021
30170225;2007-2;1;23;m;KZ;217010;NULL;0;0.00;D0021
30170226;2007-2;1;23;m;KZ;145010;NULL;0;391.71;D0021
30170227;2007-2;7;40;;KZ;217031;NULL;0;479.89;D0021
30170228;2007-2;1;27;m;KZ;137010;NULL;0;479.89;D0021
30170229;2007-2;1;44;m;KZ;145010;NULL;0;0.00;D0021
30170230;2007-2;1;43;;KZ;224010;NULL;0;NULL;D0021
30170231;2007-2;7;51;;KZ;217031;NULL;0;0.00;D0021
30170232;2007-2;1;37;m;KZ;217031;NULL;0;NULL;D0021
30170233;2007-2;1;50;m;KZ;146010;NULL;0;NULL;D0021
30170234;2007-2;1;50;m;KZ;146010;NULL;0;NULL;D0021
30170235;2007-2;7;44;m;KZ;211010;NULL;0;155.44;D0021
30170236;2007-2;1;34;m;KZ;217031;NULL;0;0.00;D0021
30170237;2007-2;2;40;m;KZ;325010;NULL;0;1118.34;D0021
30170238;2007-2;1;18;m;KZ;215021;NULL;0;0.00;D0021
30170239;2007-2;2;21;m;KZ;288010;NULL;0;62.59;D0021
30170240;2007-3;1;22;;KZ;217031;NULL;0;NULL;D0021
30170241;2007-3;1;27;m;KZ;169010;NULL;0;NULL;D0021
40549579;0000-00;NULL;36;m;KZ-1;209010;6;0;0.00;D0021
40549596;0000-00;NULL;51;m;KZ-1;204010;6;0;427.00;D0021
40549752;2014-5;0;NULL;;KZ-1;228021;6;0;0.00;D0981
40549753;2014-5;0;37;m;KZ-1;228021;6;0;0.00;D0981
40549870;2014-5;1;22;m;KZ-1;204021;6;0;0.00;D0021
40549954;2014-5;1;20;m;KZ-1;208010;6;0;0.00;D0021
40552490;2014-6;1;43;m;KZ-1;211010;NULL;0;NULL;D0021
40552521;2014-6;1;18;m;KZ-1;211051;6;0;0.00;D0021
40552546;2014-6;7;37;m;KZ-1;194010;6;0;0.00;D0021
40553598;2014-6;2;18;m;KZ-1;186010;6;0;0.00;D0003
40553730;2014-6;1;36;m;KZ-1;122021;6;0;0.06;D0021
40553731;2014-6;1;51;m;KZ-1;220010;6;0;0.00;D0021
40554547;2014-6;1;60;m;KZ-1;204021;6;0;0.00;D0021
40554552;2014-6;1;39;m;KZ-1;251010;NULL;0;0.00;D0021
40555930;2014-6;1;50;m;KZ-1;209041;NULL;0;NULL;D0003
40555931;2014-6;1;31;m;KZ-1;209041;NULL;0;NULL;D0003
40555935;2014-6;1;50;m;KZ-1B;240021;6;0;0.00;D0003
40555936;2014-6;1;49;m;KZ-1B;240021;6;0;400.00;D0003
40556241;2014-6;2;43;m;KZ-1;251030;NULL;0;NULL;D0021
40556429;2014-6;1;27;m;KZ-1;122010;6;0;0.00;D0021
40556430;2014-6;1;34;m;KZ-1;122010;6;0;0.00;D0021
40558900;2014-6;1;41;ž;KZ-1;204021;NULL;0;NULL;D0021
40558942;2014-6;1;40;m;KZ-1;205011;6;0;0.00;D0003
40558943;2014-6;1;46;m;KZ-1;205011;6;0;6000.00;D0003
40558954;2014-6;1;40;m;KZ-1;205011;NULL;0;0.00;D0003
40559020;2014-6;1;38;ž;KZ-1;122010;6;0;2000.00;D0021
40559021;2014-6;1;38;ž;KZ-1;220010;6;0;96698.05;D0021
40559024;2014-6;1;48;m;KZ-1;122010;6;0;2780.00;D0021
40559427;2014-6;7;63;m;KZ-1B;135021;6;0;200.00;D0021
40560433;0000-00;NULL;31;m;KZ-1;211010;NULL;0;NULL;D0021
40561932;2014-7;7;44;m;KZ-1;204021;NULL;0;NULL;D0021
40562260;2014-4;0;62;m;KZ-1;211010;6;0;600.00;D0021
40562292;0000-00;NULL;54;m;KZ-1;211010;6;0;0.00;D0021
40562853;2014-7;7;37;m;KZ-1;122010;6;0;0.00;D0003
40563296;2014-7;7;35;ž;KZ-1;217010;6;0;0.00;D0021
40563301;2014-7;7;27;m;KZ-1;208021;6;0;0.00;D0021
40564146;2014-7;7;56;ž;KZ-1;211010;6;0;10000.00;D0021
40564511;2014-6;1;22;m;KZ-1B;191010;NULL;0;NULL;D1469
40566127;2014-7;1;38;ž;KZ-1;283010;6;0;1000.00;D0021
40566878;2014-7;7;48;m;KZ-1;211051;6;0;0.00;D0021
40566884;2014-7;7;37;m;KZ-1;204021;6;0;0.00;D0021
40569164;2014-7;1;38;ž;KZ-1;189010;6;0;597888.00;D0021
40569992;2014-7;1;40;m;KZ-1;204021;6;0;0.00;D0021
40570853;2014-7;1;63;ž;KZ-1;204021;6;0;0.00;D0021
40570854;2014-7;1;33;m;KZ-1;204021;6;0;1500.00;D0021
40570944;2014-7;1;23;m;KZ-1;204021;6;0;0.00;D0021
40570965;2014-7;1;61;m;KZ-1B;135021;6;0;0.00;D0021
40570976;2014-7;7;77;m;KZ-1;318021;6;0;0.00;D0021
40570993;2014-7;1;37;m;KZ-1;122010;6;0;0.00;D0021
40570997;2014-6;1;31;m;KZ-1;220010;6;0;600.00;D0021
40571571;2014-7;1;NULL;;KZ-1;228010;6;0;0.00;D0981
40571574;2014-7;1;NULL;;KZ-1;228021;6;0;250.00;D0981
40571576;2014-7;1;NULL;;KZ-1;228021;NULL;0;NULL;D0981
40571864;2014-7;0;60;ž;KZ-1;204021;6;0;0.00;D0021
40574416;2014-8;1;52;m;KZ-1;209010;NULL;0;NULL;D0981
40575771;2014-8;7;56;m;KZ-1;229010;6;0;0.00;D0021
40575867;2014-8;1;56;m;KZ-1;296021;6;0;0.00;D0021
40575918;2014-8;1;37;m;KZ-1;211051;6;0;0.00;D0021
40575930;2014-8;7;53;m;KZ-1;211051;6;0;0.00;D0021
40576069;2009-8;0;40;m;KZ;244021;1;0;0.00;D1175
40576071;2009-8;0;35;m;KZ;244021;6;0;0.00;D0981
40576230;2014-8;1;19;m;KZ-1;204010;NULL;0;NULL;D0021
40576238;2014-8;1;28;m;KZ;217010;NULL;0;NULL;D0021
40576247;2014-8;1;47;m;KZ-1;211010;6;0;0.00;D0021
40576759;2014-8;1;30;m;KZ-1;220010;6;0;0.00;D0021
40576774;2014-8;7;82;m;KZ-1;314010;NULL;0;NULL;D0021
40576801;2014-8;1;31;m;KZ-1;220010;6;0;70.00;D0021
40576802;2014-8;1;31;m;KZ-1;122010;6;0;0.00;D0021
40577048;2014-8;1;68;m;KZ-1B;258000;6;0;100.00;D0021
40577124;2014-8;7;18;ž;KZ-1;187021;6;0;0.00;D0003
40577126;2014-8;7;18;ž;KZ-1;187021;6;0;0.00;D0003
40577857;2014-8;1;71;ž;KZ-1B;135021;6;0;0.00;D0021
40577858;2014-8;1;49;m;KZ-1;122010;6;0;0.00;D0021
40577871;2014-8;2;50;ž;KZ-1B;209010;6;0;0.00;D0021
40577893;2014-8;7;32;m;KZ-1;300010;6;0;0.00;D0021
40578384;2014-8;7;48;m;KZ-1;122021;6;0;400.00;D0021
40579085;0000-00;NULL;28;m;KZ-1;211051;6;0;0.00;D0021
40579569;2014-8;7;40;m;KZ-1;194010;6;0;2040000.00;D0021
40579666;2014-8;1;42;m;KZ-1;204010;6;0;0.00;D0021
40579667;2014-8;1;44;m;KZ-1;204010;6;0;1700.00;D0021
40579668;2014-8;1;39;m;KZ-1;204010;6;0;0.00;D0021
40579684;2014-8;7;40;m;KZ-1B;135021;6;0;0.00;D0021
40579880;2014-8;1;51;m;KZ-1;211051;NULL;0;NULL;D0021
40581117;2014-8;1;41;m;KZ-1;196010;NULL;0;NULL;D0021
40582107;2014-8;1;28;ž;KZ-1;204021;6;0;380.00;D0021
40582306;2014-8;7;33;m;KZ-1;204021;6;0;480.00;D0021
40582307;2014-8;7;20;m;KZ-1;204021;6;0;23000.00;D0021
40582354;2014-8;7;28;m;KZ-1;194010;6;0;0.00;D0021
40582355;2014-8;7;35;ž;KZ-1;194010;6;0;0.00;D0021
40583130;2014-8;1;48;m;KZ-1;220010;6;0;0.00;D0021
40583905;2014-9;1;40;m;KZ-1;220010;NULL;0;NULL;D0021
40583909;2014-9;1;35;m;KZ-1;204010;6;0;0.00;D0021
40583913;2014-9;1;22;m;KZ-1;211051;6;0;0.00;D0021
40583925;2014-9;1;56;ž;KZ-1;211051;6;0;0.00;D0021
40584284;2014-9;7;35;m;KZ-1;123031;NULL;0;0.00;D0021
40584545;2014-9;7;57;m;KZ-1;122010;6;0;0.00;D0021
40584554;2014-9;7;33;m;KZ-1;233010;NULL;0;NULL;D0021
40584564;2014-9;1;24;m;KZ-1;204021;NULL;0;NULL;D0021
40584566;2014-9;1;22;m;KZ-1;217010;NULL;0;NULL;D0021
40584636;2014-9;1;38;m;KZ-1;318021;6;0;6393.91;D0021
40584641;2014-9;1;24;m;KZ-1;122010;6;0;0.00;D0021
40584998;2014-9;7;22;m;KZ-1;220010;6;0;0.00;D0021
40584999;2014-9;7;22;m;KZ-1;204010;6;0;0.00;D0021
40585026;2014-9;1;60;ž;KZ-1;208021;6;0;0.00;D0021
40585044;2014-9;1;61;m;KZ-1;204021;6;0;NULL;D0021
40585045;2014-9;1;61;m;KZ-1;285021;6;0;1000.00;D0021
40585282;2014-9;1;39;m;KZ-1;211010;6;0;0.00;D0021
40585351;2014-9;7;42;m;KZ-1;341021;6;0;0.00;D0021
40587635;2014-9;1;36;m;KZ-1;208050;6;0;30.00;D0021
40587899;2014-9;1;59;m;KZ-1;196021;6;0;500.00;D0003
40588011;2014-9;1;49;ž;KZ-1;284010;6;0;0.00;D0021
40588375;2014-9;1;21;m;KZ-1;211010;6;0;0.00;D0021
40588376;2014-9;1;33;m;KZ-1;211010;NULL;0;NULL;D0021
40588377;2014-9;1;32;m;KZ-1;211010;NULL;0;NULL;D0021
40588379;2014-9;1;21;m;KZ-1;211010;NULL;0;NULL;D0021
40588380;2014-9;1;33;m;KZ-1;211010;6;0;0.00;D0021
40588381;2014-9;1;32;m;KZ-1;211010;6;0;0.00;D0021
40588382;2014-9;1;21;m;KZ-1;211010;6;0;0.00;D0021
40588383;2014-9;1;33;m;KZ-1;211010;6;0;300.00;D0021
40588384;2014-9;1;32;m;KZ-1;211010;6;0;0.00;D0021
40588385;2014-9;1;21;m;KZ-1;211010;6;0;200.00;D0021
40588386;2014-9;1;33;m;KZ-1;211010;6;0;100.00;D0021
40588387;2014-9;1;32;m;KZ-1;211010;6;0;200.00;D0021
40588388;2014-9;1;21;m;KZ-1;211010;6;0;1.00;D0021
40588389;2014-9;1;33;m;KZ-1;211010;6;0;0.00;D0021
40588390;2014-9;1;32;m;KZ-1;211010;6;0;0.00;D0021
40588516;2014-9;1;61;m;KZ-1;220010;6;0;100.00;D0021
40588517;2014-9;1;51;ž;KZ-1;220010;NULL;0;NULL;D0021
40588519;2014-9;1;61;m;KZ-1;310010;NULL;0;NULL;D0021
40588520;2014-9;1;51;ž;KZ-1;310010;6;0;80.00;D0021
40589631;2014-9;0;46;;KZ-1;211031;6;0;510.00;D1465
40589632;2014-9;0;21;m;KZ-1;211031;6;0;0.00;D1465
40590195;2014-5;1;42;m;KZ-1;196021;6;0;50.00;D1469
40590416;2014-9;1;43;m;KZ-1;135010;6;0;300.00;D0021
40590584;0000-00;NULL;39;m;KZ-1;208010;6;0;0.00;D0021
40590903;2014-6;1;53;m;KZ-1;228010;6;0;0.00;D0008
40591152;2014-9;1;37;m;KZ-1;204021;6;0;0.00;D0003
40591183;2014-9;1;38;m;KZ-1;194010;6;0;2300.00;D0981
40591455;2014-3;1;32;m;KZ-1;211010;6;0;15.00;D0003
40592407;2014-10;0;60;ž;KZ-1;251010;6;0;0.00;D0021
40592667;2014-10;1;49;m;KZ-1;220010;NULL;0;0.00;D1469
40592743;2014-10;1;27;ž;KZ-1;122010;6;0;3888.86;D0021
40592744;2014-10;1;27;ž;KZ-1;190010;6;0;0.00;D0021
40592752;2014-10;1;20;m;KZ-1;122010;6;0;0.00;D0021
40592979;2014-10;1;53;m;KZ-1;257010;6;0;0.00;D0021
