Enolièna ID številka kaznivega dejanja;Mesec in leto prejema ovadbe;Vrsta Ovaditelja;Starost storilca;Spol storilca M/Ž;Kazenski zakonik;Šifra kaznivega dejanja;Tip oškodovanc;Vrsta škode/koristi;Višina škode/koristi;Status kaznivega dejanja
--------------------------------------;----------------------------;----------------;----------------;-----------------;----------------;-----------------------;--------------;-------------------;--------------------;------------------------
40508154;2014-1;1;24;m;KZ-1;208010;6;0;0.00;D0003
40508155;2014-1;1;24;ž;KZ-1;208010;6;0;0.00;D0003
40508156;2014-1;1;20;m;KZ-1;208010;6;0;0.00;D0003
40508158;2014-1;1;27;ž;KZ-1;228010;6;0;0.00;D0003
40508161;2014-1;1;21;ž;KZ-1;228010;6;0;0.00;D0003
40508162;2014-1;1;24;ž;KZ-1;228010;6;0;500.00;D0003
40660629;2015-4;1;37;m;KZ-1;204010;6;0;0.00;D5092
40671453;2015-4;1;NULL;;KZ-1;228021;6;0;8000.00;D0003
40671454;2015-4;1;30;ž;KZ-1;245041;6;0;8000.00;D0003
40671455;2015-4;1;53;m;KZ-1;245041;6;0;10000.00;D0003
40702654;2015-9;1;49;m;KZ-1;257053;6;0;0.00;D1465
40702655;2015-9;1;52;ž;KZ-1;257053;6;0;0.00;D1465
40697084;2015-8;1;20;m;KZ-1;122021;6;0;0.00;D1164
40509557;2014-1;1;25;m;KZ-1;194010;6;0;0.00;D1469
40509558;2014-1;1;28;m;KZ-1;194010;6;0;0.00;D1469
40510118;2014-2;1;42;m;KZ-1;211010;6;0;45.00;D0003
40461384;2013-9;1;NULL;;KZ-1;196010;6;0;0.00;D0981
40461439;2013-9;1;42;m;KZ-1;211010;6;0;200.00;D0003
40461441;2013-9;1;42;m;KZ-1;251010;6;0;2000.00;D0003
40422315;2013-1;1;NULL;;KZ-1;196021;6;0;0.00;D1465
40422330;2013-1;1;NULL;;KZ-1;196010;6;0;0.00;D1465
40427494;2012-1;1;34;m;KZ-1;135010;6;0;50.00;D0008
40427634;2013-4;1;54;ž;KZ-1;228010;6;0;0.00;D5326
40466348;2012-5;1;33;m;KZ-1;228010;6;0;0.00;D0003
40466349;2012-5;1;28;m;KZ-1;228010;6;0;0.00;D0003
40467619;2013-10;1;52;m;KZ-1;122010;6;0;0.00;D3151
40467620;2013-10;1;46;m;KZ-1;122010;6;0;0.00;D3151
40467662;2013-10;1;31;m;KZ-1;211010;6;0;0.00;D0981
40467663;2013-10;1;32;m;KZ-1;211010;6;0;0.00;D0981
40467664;2013-10;1;NULL;;KZ-1;228010;6;0;0.00;D0981
40467773;2013-10;1;NULL;;KZ-1;228021;6;0;0.00;D1465
40467778;2013-10;1;43;m;KZ-1;228021;6;0;0.00;D1465
40467858;2013-10;1;40;m;KZ-1;205013;6;0;0.00;D0003
40480443;2013-11;1;46;m;KZ-1;196021;6;0;0.00;D0105
40489467;2013-12;1;30;m;KZ-1;208010;6;0;0.00;D1465
40490665;2013-12;1;51;m;KZ-1;122010;6;0;100.00;D0981
40491549;2013-12;1;44;m;KZ-1;201053;6;0;0.00;D0981
40491550;2013-12;1;31;m;KZ-1;201053;6;0;0.00;D0981
40491551;2013-12;1;55;m;KZ-1;201053;6;0;0.00;D0981
40491552;2013-12;1;54;m;KZ-1;201053;6;0;50.00;D0981
40491553;2013-12;1;38;ž;KZ-1;315042;6;0;0.00;D0981
40702649;2015-9;1;49;m;KZ-1;257053;6;0;0.00;D1465
40702650;2015-9;1;66;ž;KZ-1;257053;6;0;0.00;D1465
40702651;2015-9;1;44;ž;KZ-1;257053;6;0;0.00;D1465
40702652;2015-9;1;61;ž;KZ-1;257053;6;0;0.00;D1465
40699122;2015-8;1;46;m;KZ-1;122010;6;0;0.00;D1465
40699123;2015-8;1;46;m;KZ-1;135010;6;0;30.00;D1465
40671750;2015-2;1;62;;KZ-1;196021;6;0;0.00;D0003
40671751;2015-2;1;NULL;;KZ-1;196021;6;0;0.00;D0003
40671817;2015-5;1;18;m;KZ-1;186020;6;0;0.00;D0003
40673458;2015-5;1;49;;KZ-1;220010;6;0;0.00;D0003
40692456;2015-7;1;27;ž;KZ-1;208021;6;0;0.00;D0008
