Enolièna ID številka kaznivega dejanja;Mesec in leto prejema ovadbe;Vrsta Ovaditelja;Starost storilca;Spol storilca M/Ž;Kazenski zakonik;Šifra kaznivega dejanja;Tip oškodovanc;Vrsta škode/koristi;Višina škode/koristi;Status kaznivega dejanja
--------------------------------------;----------------------------;----------------;----------------;-----------------;----------------;-----------------------;--------------;-------------------;--------------------;------------------------
41133722;2019-5;1;39;m;KZ-1;211010;6;0;NULL;D0003
41133723;2019-5;1;NULL;;KZ-1;211010;6;0;NULL;D0003
41133758;2019-5;1;27;ž;KZ-1;204021;6;0;NULL;D0003
41133766;2019-2;1;46;m;KZ-1;194010;6;0;NULL;D0003
41143863;2019-6;1;38;m;KZ-1;299010;6;0;NULL;D0098
41137471;2019-5;1;33;m;KZ-1;205013;6;0;420.00;D0098
41137537;2019-5;1;37;m;KZ-1;211010;6;0;NULL;D1460
41134146;2019-5;1;38;m;KZ-1;209010;6;0;NULL;D1460
41132970;2016-5;1;NULL;;KZ-1;209010;6;0;NULL;D0981
41132971;2016-12;1;40;m;KZ-1;204010;6;0;NULL;D0981
41132989;2019-5;1;65;m;KZ-1;204021;6;0;0.00;D0003
41132466;2019-5;1;36;m;KZ-1;251010;6;0;NULL;D0003
41132819;2019-5;1;60;ž;KZ-1;251030;6;0;2.94;D0003
41138792;2017-9;1;48;m;KZ-1;211010;6;0;NULL;D0981
41138793;2017-9;1;28;ž;KZ-1;211010;6;0;NULL;D0981
41138794;2017-10;1;28;ž;KZ-1;211010;6;0;NULL;D0981
41138795;2017-10;1;48;m;KZ-1;211010;6;0;NULL;D0981
41138796;2017-11;1;48;m;KZ-1;204021;6;0;NULL;D0981
41138797;2017-11;1;48;m;KZ-1;204021;6;0;NULL;D0981
41138798;2017-11;1;28;ž;KZ-1;204021;6;0;NULL;D0981
41138799;2017-11;1;28;ž;KZ-1;220010;6;0;NULL;D0981
41138801;2017-11;1;27;ž;KZ-1;204021;6;0;NULL;D0981
41138802;2017-12;1;48;m;KZ-1;204021;6;0;NULL;D0981
41138803;2017-12;1;28;ž;KZ-1;204021;6;0;160.00;D0981
41138804;2017-12;1;48;m;KZ-1;211051;6;0;NULL;D0981
41138805;2017-12;1;28;ž;KZ-1;211051;6;0;1000.00;D0981
41138806;2017-12;1;48;m;KZ-1;204021;6;0;500.00;D0981
41138190;2019-5;1;52;m;KZ-1;208050;6;0;0.00;D0003
41138228;2019-5;1;43;m;KZ-1;251010;6;0;NULL;D1465
41138491;2019-5;1;43;ž;KZ-1;190010;6;0;NULL;D0073
41138492;2019-5;1;26;ž;KZ-1;211051;6;0;NULL;D0003
41138769;2017-6;1;28;ž;KZ-1;204021;6;0;NULL;D0981
41138771;2017-6;1;48;m;KZ-1;204010;6;0;NULL;D0981
41138773;2017-6;1;28;ž;KZ-1;211051;6;0;NULL;D0981
41138776;2017-8;1;28;ž;KZ-1;204021;6;0;NULL;D0981
41138778;2017-8;1;27;ž;KZ-1;204021;6;0;0.00;D0981
41138780;2017-8;1;47;m;KZ-1;204021;6;0;150.00;D0981
41138782;2017-8;1;28;ž;KZ-1;204021;6;0;0.00;D0981
41138784;2017-8;1;48;m;KZ-1;211051;6;0;0.00;D0981
41138785;2017-8;1;28;ž;KZ-1;211051;6;0;NULL;D0981
41138786;2017-8;1;28;ž;KZ-1;211010;6;0;1000.00;D0981
41144857;2019-6;1;30;m;KZ-1;122010;6;0;0.00;D0003
41137381;2019-5;1;61;m;KZ-1;215021;6;0;NULL;D0098
41139666;2019-5;1;14;m;KZ-1;204021;6;0;NULL;D0003
41139667;2019-5;1;23;m;KZ-1;220010;6;0;0.00;D0003
41144783;2018-7;1;52;ž;KZ-1;160010;6;0;0.00;D0003
