ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
17005486;130;20817;41073622;D1166;1
17005857;272;20149;41087212;D1166;1
16548694;230;20149;41091658;D1166;1
16387820;143;20149;41103209;D1166;1
16125433;116;21015;41081520;D1166;1
16222131;121;20149;41089202;D1166;1
16584171;92;20149;41141685;D1166;1
17005324;106;83124693;41073116;D1166;1
16303206;111;20817;41103725;D1166;1
17005113;418;20019;40979405;D1166;1
17005363;90;20149;41076084;D1166;1
17004734;33;20149;41178790;D1166;1
16217467;117;21163;41082884;D1166;1
16759802;352;20817;41074054;D1166;1
16608510;243;20149;41094328;D1166;1
17005170;381;83124693;41065880;D1166;1
16771208;40;20933;41180981;D1166;1
16533262;164;20817;41113660;D1166;1
16145491;90;21115;41096029;D1166;1
16586036;93;20149;41139482;D1166;1
16796738;104;20019;41160967;D1166;1
17002289;82;21163;41166219;D1166;1
16044707;71;20149;41094898;D1166;1
17006264;57;20149;41113579;D1166;1
16708244;81;20933;41158586;D1166;1
16580126;88;20149;41143624;D1166;1
16796303;47;20149;41179058;D1166;1
16647917;84;20149;41149291;D1166;1
16303388;119;20817;41099338;D1166;1
16676931;129;21163;41136769;D1166;1
16563763;94;20933;41142883;D1166;1
16766517;164;21163;41133278;D1166;1
16016207;140;20817;41060586;D1166;1
15962870;126;21163;41060289;D1166;1
16782031;148;20933;41146021;D1166;1
16217467;117;21163;41082887;D1166;1
16743014;73;20933;41166168;D1166;1
17004903;297;20817;41060723;D1166;1
16692903;118;83124693;41147341;D1166;1
17006253;15;21163;41110915;D1166;1
17002256;82;20149;41154224;D1166;1
16783366;187;21015;41132792;D1166;1
15931934;64;20937;41078193;D1166;1
17006216;181;20149;41108384;D1166;1
16387553;35;20149;41138724;D1166;1
16193460;454;21163;41130395;D1166;1
16040618;149;20149;41058371;D1166;1
16123039;112;20149;41081793;D1166;1
16548308;170;20491;41084177;D0078;1
16809882;57;83124693;41179782;D0078;1
16142596;187;21163;41058634;D0078;1
16654231;23;20149;41179544;D0078;1
16278702;188;20817;41073515;D0078;1
16286252;170;20491;41081683;D0078;1
16900851;62;21115;41183735;D0078;1
16278702;188;20817;41073516;D0078;1
16108557;70;83124691;41093313;D0078;1
16624678;84;21163;41145851;D0078;1
16278702;188;20817;41073517;D0078;1
16526050;0;NULL;41167760;D0078;1
16493860;1;83124691;41164394;D0078;1
16049220;NULL;NULL;41114546;D0130;1
16845478;NULL;NULL;41202487;D0130;1
16257537;NULL;20817;41137157;D0130;1
16308317;167;20817;41073979;D0968;1
16999219;109;20149;41215827;D0968;1
16021571;129;20817;41073983;D0968;1
16022111;10;20817;41115800;D0968;1
16269201;90;20933;41109547;D0968;1
16618811;NULL;83124693;41183133;D0968;1
16238876;NULL;20491;41117427;D0968;1
17016460;28;NULL;41217824;D0968;1
17016460;NULL;NULL;41211842;D0968;1
16040965;9;20149;41110144;D0968;1
15960056;242;83124693;41022839;D0968;1
16530188;1194;20933;40786600;D0968;1
16174091;NULL;20491;41095737;D0968;1
16917687;465;83124691;41051462;D0968;1
16647275;14;83124693;41180015;D0968;1
16909732;226;20817;41132374;D0968;1
15972180;10;20019;41103576;D0968;1
16199359;30;20937;41124884;D0968;1
16174091;NULL;20491;41095740;D0968;1
16815833;NULL;21275;41148657;D0968;1
16890134;252;83124691;41122330;D0968;1
16675400;NULL;83124693;41183132;D0968;1
16618811;NULL;83124693;41183132;D0968;1
16174091;NULL;20491;41095739;D0968;1
16021614;129;20817;41073977;D0968;1
16116941;52;20817;41070022;D0968;1
16251411;2072;20933;40463998;D0968;1
16116941;129;20817;41121766;D0968;1
16022111;129;20817;41073984;D0968;1
15917175;3;20149;41098693;D0968;1
16716663;238;NULL;41111040;D0968;1
15967771;599;21163;40907250;D0968;1
16999219;87;20149;41177195;D0968;1
16236725;NULL;20019;41121368;D0968;1
16881793;NULL;20933;41129790;D0968;1
16912480;3986;20149;30309948;D0092;1
16189664;190;20933;41062352;D0092;1
16390677;975;83124691;40851853;D0092;1
16720920;231;20817;41110774;D0092;1
16728009;427;20937;41042170;D0092;1
16090730;362;20933;40997911;D0092;1
16016075;526;20933;41026930;D0092;1
16412741;3513;83124691;30308127;D0092;1
16292353;826;21163;40933934;D0092;1
16315514;687;21015;40923438;D0092;1
16315514;632;21015;40976235;D0092;1
16390677;1662;83124691;40641450;D0092;1
16912589;7305;20149;30324181;D0092;1
16412752;978;83124691;40838725;D0092;1
16391531;208;20817;41082337;D0092;1
16412475;530;20937;41155780;D5245;1
16435104;2628;21163;30303104;D5245;1
17040705;594;21015;40958542;D5245;1
16890418;295;21015;41146308;D5245;1
16330641;1080;21275;40759154;D5245;1
16330641;1080;21275;40971588;D5245;1
16890418;295;21015;41146309;D5245;1
16863163;615;20019;40996093;D5245;1
16412475;530;20937;40983300;D5245;1
16106014;1123;20933;40761091;D5245;1
16412475;481;20937;41088945;D5245;1
16330641;1080;21275;40971587;D5245;1
16412475;530;20937;41155782;D5245;1
16170347;268;20937;41009464;D5245;1
17040705;594;21015;40958543;D5245;1
16863163;615;20019;40996092;D5245;1
16264908;1920;20019;40518031;D5245;1
