ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
16122298;770;21037;41055832;D3149;1
16331608;230;20175;41064059;D0098;1
16848925;770;20143;40947510;D1469;1
16082353;170;20875;41117727;D0014;1
15902213;87;20175;41066306;D0098;1
16089752;1182;20143;40739211;D0003;1
16907675;66;20783;41186515;D1469;1
16680172;304;20175;41079494;D0098;1
16477128;59;20875;41139286;D0073;1
16438865;615;20781;40999314;D1469;1
16034619;716;21037;41055657;D3149;1
16121162;161;20875;41073465;D0014;1
16264250;722;20875;41126364;D0014;1
16812479;459;20537;41045497;D0003;1
16731239;48;21037;41182357;D0966;1
16088858;9;20875;41130906;D0014;1
16082558;116;20875;41138056;D0014;1
16122298;770;21037;41055820;D3149;1
16310721;82;20091;41115973;D0073;1
16542104;2374;20537;30251688;D0003;1
15867900;86;20091;41064500;D0966;1
16729198;3744;20537;30257895;D0003;1
16130308;177;20091;41056747;D0003;1
16106322;564;20875;41118805;D0014;1
16942607;2209;20537;40492343;D0003;1
16937114;2345;21037;40444193;D0003;1
16264667;632;20875;41118805;D0014;1
16828231;379;20091;41136266;D1469;1
16525771;2874;20175;30253950;D0003;1
16068772;NULL;20143;41115748;D1279;1
16121162;29;20875;41130908;D0014;1
16530667;254;20175;41084344;D0073;1
16927296;3665;20537;30039636;D0003;1
16179379;537;20537;40948201;D5092;1
16555723;NULL;20143;41107611;D0014;1
16757006;1598;20175;40682167;D1469;1
16075441;NULL;21037;41114725;D0003;1
16122333;674;21037;41055914;D3149;1
16130330;259;20091;41037271;D0003;1
16178664;638;20537;40916381;D1177;1
16469890;0;20783;41161242;D1166;1
16264250;288;20875;41059957;D0014;1
16158028;172;20875;41073471;D0014;1
16474044;287;20091;41064523;D5092;1
16093809;66;20175;41096606;D5268;1
15867900;86;20091;41064583;D0966;1
16361864;106;20537;41090055;D1293;1
16082478;141;20875;41073472;D0014;1
15990500;115;20175;41065040;D0098;1
16331608;230;20175;41064071;D0098;1
16929750;2456;20537;30157767;D0003;1
16570836;NULL;21037;40906106;D1472;1
16669866;1548;20091;40687839;D1469;1
16082568;141;20875;41073469;D0014;1
15953435;5;20781;41102419;D0966;1
16088858;141;20875;41073458;D0014;1
16880920;997;20175;40876783;D3151;1
16082549;301;20875;41059950;D0014;1
16338052;162;20875;41089769;D0074;1
16122333;744;21037;41055655;D3149;1
16533796;407;20875;41033975;D0003;1
16726298;196;20091;41126023;D5093;1
16392268;1189;21037;40770222;D1469;1
16183359;764;21037;41055114;D3149;1
16061767;182;20091;41051963;D0073;1
16502168;NULL;20175;41025037;D0003;1
16670747;85;20537;41157135;D0003;1
16082542;324;20875;41117721;D0014;1
16179379;537;20537;40950186;D5092;1
16927522;3835;20537;30040154;D0003;1
16791764;624;20875;40987035;D1161;1
15895683;1184;20175;40719311;D0003;1
16336051;90;20091;41146721;D0074;1
16122330;643;21037;41055952;D3149;1
15991774;534;20091;41108280;D0014;1
16970836;634;20537;41149793;D0014;1
16447181;1983;20537;40514962;D1469;1
16090204;590;20875;41118806;D0014;1
16447186;857;21037;41055646;D3149;1
16639475;255;20175;41096605;D1225;1
16361854;709;20537;41149772;D0014;1
16122330;744;21037;41055657;D3149;1
16779179;1638;20459;40671604;D0021;1
16970836;338;20537;41090035;D0014;1
15933259;182;20875;41039750;D0098;1
16430229;423;20175;41017150;D1469;1
16273689;104;20143;41139043;D0014;1
16082353;172;20875;41117728;D0014;1
16939878;2288;20537;40465668;D0003;1
16667392;328;20091;41136266;D1469;1
16082425;142;20875;41138128;D0014;1
16285475;2501;20175;30252549;D1469;1
16034619;615;21037;41055941;D3149;1
16082379;254;20875;41117722;D0014;1
15874265;356;20781;41095436;D0014;1
16361854;556;20537;41149796;D0014;1
16122330;744;21037;41055118;D3149;1
15933254;182;20875;41039681;D0098;1
16122311;770;21037;41055868;D3149;1
16033198;119;20175;41071366;D5266;1
15898041;2766;21037;30254390;D0003;1
16891286;4758;20537;30261917;D5092;1
16264080;392;20875;41117721;D0014;1
16114228;154;20091;41064581;D5092;1
16546070;3736;20175;30258152;D0003;1
16122330;770;21037;41055840;D3149;1
16447186;756;21037;41055952;D3149;1
16082497;9;20875;41130906;D0014;1
16172230;2;20781;41126329;D3151;1
16790384;260;20783;41116409;D0098;1
16082497;141;20875;41059960;D0014;1
16134991;NULL;20175;41071121;D1472;1
16336051;90;20091;41116014;D0074;1
16499523;14;20783;41159686;D0073;1
16539938;261;20175;41084365;D0003;1
16310721;82;20091;41116080;D0073;1
16868188;217;20875;41133559;D1166;1
16090204;164;20875;41120493;D0014;1
16474044;287;20091;41064630;D5092;1
15937642;5;NULL;41099041;D3151;1
16110191;1706;20781;40571907;D0003;1
16264292;209;20875;41073474;D0014;1
16035270;1325;20175;40690157;D1469;1
16929673;2514;20537;30157579;D0003;1
16264200;288;20875;41059957;D0014;1
16937437;2343;20783;40446629;D0003;1
16612911;8;20783;41172165;D0098;1
16603794;2265;20175;40449150;D0003;1
15933259;182;20875;41039679;D0098;1
16197763;187;20875;41138128;D0014;1
16742333;1944;20091;40777750;D0003;1
16748128;NULL;NULL;41210727;D3151;1
16879813;774;20537;40950187;D3151;1
16927357;3693;20537;30039765;D0003;1
16122311;770;21037;41055797;D3149;1
16082586;158;20875;41117730;D0014;1
16034619;742;21037;41055853;D3149;1
15925341;2773;21037;30254383;D0003;1
15882404;NULL;21037;41091990;D0003;1
15925285;1506;20175;40621739;D1469;1
16336579;227;20091;41073093;D0003;1
16100280;3963;20175;30259754;D0003;1
16570679;349;20175;41056123;D3151;1
16929609;2554;20537;30157421;D0003;1
16122330;835;21037;41055556;D3149;1
16302817;2319;20175;30251760;D0003;1
16292471;209;20875;41073463;D0014;1
16726135;9;20091;41185988;D0966;1
16183359;790;21037;41055806;D3149;1
15951383;2598;21037;30253469;D1469;1
16141187;97;20875;41087919;D0003;1
16447726;NULL;21037;41157827;D0003;1
16551622;550;20177;40987062;D0021;1
16034680;700;20091;40984060;D0014;1
16034619;646;21037;41055912;D3149;1
16447186;883;21037;41055840;D3149;1
16830577;2983;20175;30253825;D5092;1
16939875;2288;20537;40465658;D0003;1
16235640;60;20781;41113784;D0082;1
16690534;1477;20781;40710630;D0003;1
16447186;857;21037;41055753;D3149;1
16122311;770;21037;41055880;D3149;1
16146192;394;20043;40996502;D0020;1
16122298;643;21037;41055932;D3149;1
16565229;1162;20313;40797992;D0020;1
16929534;2626;20537;30157202;D0003;1
16122329;744;NULL;41122777;D3150;1
15849457;267;20143;41003280;D1469;1
16791218;1816;20783;40614618;D0003;1
16293568;NULL;NULL;41139498;D3149;1
16444040;4299;20143;30130569;D1469;1
16264667;211;20875;41077717;D0014;1
16879497;334;20783;41095588;D3151;1
16045771;2511;20091;30252867;D0003;1
16095859;6;20175;41117409;D0003;1
16746815;10;20143;41189225;D0003;1
16729540;348;20091;41136265;D0003;1
16232694;767;20781;40991914;D1177;1
16179709;18;20781;41120613;D0020;1
16322558;115;20175;41104193;D5092;1
15891930;0;20175;41096958;D1166;1
16933637;2422;20537;40418386;D0003;1
16122330;674;21037;41055911;D3149;1
16020531;78;20175;41083349;D1165;1
15937642;5;NULL;41099029;D3151;1
16475501;28;20783;41149169;D0098;1
16264200;209;20875;41073466;D0014;1
16264200;175;20875;41117734;D0014;1
16886569;679;20091;41138990;D0003;1
16447186;756;21037;41055940;D3149;1
16122329;744;NULL;41122765;D3150;1
16577463;742;20175;40928508;D0094;1
16257108;7;NULL;41134798;D3151;1
16774102;137;21037;41149097;D0094;1
16726264;97;20537;41153260;D0073;1
16034619;716;21037;41055676;D3149;1
16447186;857;21037;41055665;D3149;1
16121162;127;20875;41117734;D0014;1
16740783;3051;21037;30254389;D0003;1
16731239;119;21037;41152449;D0966;1
16767727;635;20537;40986072;D1460;1
16122333;744;21037;41055750;D3149;1
16082586;291;20875;41117717;D0014;1
16082353;536;20875;41118809;D0014;1
16551535;1289;20897;40757586;D0021;1
16447186;883;21037;41055845;D3149;1
16122330;744;21037;41055759;D3149;1
16106322;141;20875;41073468;D0014;1
16227440;3831;20143;30130408;D1469;1
16264250;209;20875;41073471;D0014;1
16122333;744;21037;41055667;D3149;1
16264702;209;20875;41073479;D0014;1
15975279;142;20783;41057939;D0003;1
16158107;141;20875;41073473;D0014;1
15897142;1674;20535;41097576;D0021;1
15990130;105;20143;41073760;D0098;1
16594491;5;NULL;41172441;D3151;1
16795728;7;20143;41192859;D1165;1
16338179;4;NULL;41147001;D3151;1
16082549;141;20875;41073461;D0014;1
16645472;209;20875;41112937;D8003;1
16265772;45;20175;41120529;D0098;1
16082592;9;20875;41130906;D0014;1
16639585;90;21037;41152464;D0966;1
16371347;149;20175;41099070;D0966;1
16525771;2874;20175;30253943;D0003;1
16779179;1638;20459;40671597;D0021;1
16929576;2596;20537;30157321;D0003;1
16122333;674;21037;41055921;D3149;1
16659139;5;NULL;41181843;D3150;1
15855300;645;20175;40881737;D1469;1
16927467;3814;21037;30040030;D0003;1
16611794;279;20175;41083344;D0073;1
16082549;141;20875;41073473;D0014;1
16082497;77;20875;41138132;D0014;1
16621465;2522;21225;40913063;D0020;1
16265772;45;20175;41120517;D0098;1
16372886;6316;20537;30269725;D0003;1
16915878;10;20143;41210047;D0014;1
16494211;653;20091;40946302;D5092;1
15984855;NULL;20143;41107611;D0014;1
16880920;997;20175;40876764;D3151;1
16303581;323;20875;41033975;D1469;1
16082578;141;20875;41073476;D0014;1
16570679;349;20175;41056130;D3151;1
16091871;628;83203677;40908520;D0020;1
16082568;324;20875;41117721;D0014;1
16084132;590;20783;40922134;D0105;1
16751744;118;20875;41192261;D0098;1
16292587;NULL;20143;41132154;D1472;1
16361988;556;20537;41149792;D0014;1
16669866;1548;20091;40943961;D1469;1
15917959;105;20091;41064558;D0014;1
16771599;2448;20537;30251691;D1469;1
16121162;161;20875;41073472;D0014;1
16122298;770;21037;41055813;D3149;1
16331608;230;20175;41064078;D0098;1
15868480;397;20875;40964745;D0003;1
16605742;1700;20781;40635407;D0003;1
16354374;245;20091;41064517;D0073;1
16229326;3701;20537;30258500;D0003;1
16346056;36;21037;41135416;D5268;1
16305614;89;20781;41114063;D1165;1
16036242;2577;20091;30253289;D0003;1
16122333;770;21037;41055831;D3149;1
16034619;716;21037;41055664;D3149;1
16064944;235;20143;41038341;D1472;1
16117442;435;20783;41204771;D1469;1
16122330;643;21037;41055959;D3149;1
16541320;8;20175;41165080;D0966;1
16933626;2423;20537;40417591;D0003;1
16265772;45;20175;41120541;D0098;1
16183358;764;NULL;41129540;D3150;1
16482425;42;20091;41162963;D0966;1
16627849;1;20537;41176823;D1469;1
15974426;28;20143;41094786;D0098;1
16293567;1;NULL;41141664;D3150;1
16310996;3136;20175;30255584;D0003;1
16200338;57;20091;41113705;D5092;1
16927572;3980;21037;30040274;D0003;1
16107436;36;20143;41106812;D0966;1
16125798;525;20143;40947510;D0003;1
16941052;2246;20537;40477439;D0003;1
16060662;1;20783;41115341;D0098;1
16250365;1184;20389;40816535;D1469;1
16310721;82;20091;41116004;D0073;1
16570837;412;20175;41037069;D3151;1
16430229;423;20175;41017157;D1469;1
16188499;NULL;20175;41129197;D1278;1
16341926;244;20091;41064551;D5092;1
16929771;2437;20537;30157820;D0003;1
16310736;85;20091;41116061;D3151;1
16869199;68;20175;41180110;D0073;1
16601870;3699;20143;30257906;D1469;1
16474044;287;20091;41064604;D5092;1
16701681;206;20875;41112730;D1469;1
16417340;95;20875;41123686;D0098;1
16667392;328;20091;41136268;D1469;1
16122298;1020;21037;40794169;D3149;1
16450606;290;20875;41062921;D0073;1
16824370;77;20783;41199750;D0073;1
16154679;439;20091;40981549;D0003;1
16766955;538;20781;41040330;D0003;1
16229329;4223;20143;30130570;D0003;1
16088858;9;20875;41130908;D0014;1
16658160;185;20781;41122901;D3151;1
16063992;2;NULL;41116058;D3151;1
15926900;212;20175;41026093;D0073;1
16937789;2336;20537;40449051;D0003;1
16484095;2419;20537;30251849;D0003;1
16997464;120;20175;41099017;D1166;1
15902152;1401;20781;40653460;D0003;1
16292471;614;20875;41118808;D0014;1
16158028;172;20875;41073459;D0014;1
16336051;90;20091;41146723;D0074;1
16122298;744;21037;41055112;D3149;1
16341057;1041;20781;40810534;D0020;1
16828231;379;20091;41136268;D1469;1
16082586;141;20875;41073464;D0014;1
16372749;298;20537;41051258;D1469;1
16183359;663;21037;41055984;D3149;1
16507426;112;20865;41129821;D0021;1
16843232;167;20783;41215920;D1469;1
16093809;66;20175;41096608;D5268;1
16128414;0;20781;41122894;D1131;1
16927589;3956;20537;30040321;D0003;1
16183359;694;21037;41055922;D3149;1
16388344;531;20091;40976141;D5092;1
