ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
13710307;91;;;D0073;1
14349709;329;;;D0073;1
14233629;113;;;D0073;1
14359331;212;;;D0073;1
14361138;14;;;D0073;1
14314112;73;;;D0073;1
13792043;56;;;D0073;1
13636353;37;;;D0073;1
13762143;237;;;D0073;1
13810566;107;;;D0073;1
14408368;378;;;D0073;1
13538987;2;;;D0073;1
14302740;49;;;D0073;1
13616066;14;;;D0073;1
14453292;700;;;D0073;1
13896345;164;;;D0073;1
13525964;207;;;D0073;1
13727187;0;;;D0073;1
13817592;81;;;D0073;1
14320469;7;;;D0073;1
13679686;217;;;D0073;1
13938545;973;;;D0073;1
13529049;49;;;D0073;1
14422472;5;;;D0073;1
14397681;327;;;D0073;1
13710372;50;;;D0073;1
14397939;264;;;D0073;1
13835992;326;;;D0073;1
14159752;88;;;D0073;1
14452833;133;;;D0073;1
14448216;15;;;D0073;1
13482343;128;;;D0073;1
14461135;554;;;D0073;1
14449917;282;;;D0073;1
13690858;375;;;D0073;1
14247863;112;;;D0073;1
14418410;324;;;D0073;1
13561411;8;;;D0073;1
13915304;5;;;D0073;1
14224554;7;;;D0073;1
14040845;689;;;D0073;1
14224430;28;;;D0073;1
13742942;70;;;D0073;1
14137042;443;;;D0073;1
14098422;224;;;D0073;1
13489284;40;;;D0073;1
13787801;195;;;D0073;1
13835507;46;;;D0073;1
13817592;81;;;D0073;1
14254780;274;;;D0073;1
13910847;597;;;D0073;1
14021512;216;;;D0073;1
13810767;53;;;D0073;1
13507404;116;;;D0073;1
14158647;5;;;D0073;1
13992992;47;;;D0073;1
14353849;5;;;D0073;1
13637160;1131;;;D0073;1
14131445;76;;;D0073;1
13813975;28;;;D0073;1
13963598;827;;;D0073;1
14307420;5;;;D0073;1
13739622;20;;;D0073;1
13989377;6;;;D0073;1
14437938;174;;;D0073;1
13478203;0;;;D0073;1
14344888;280;;;D0073;1
14070131;351;;;D0073;1
14174448;527;;;D0073;1
13934150;140;;;D0073;1
14311946;288;;;D0073;1
13927241;9;;;D0073;1
14172596;521;;;D0073;1
14173065;545;;;D0073;1
14375888;36;;;D0073;1
13923028;259;;;D0073;1
13639317;768;;;D0073;1
14172350;198;;;D0073;1
14131433;6;;;D0073;1
13844155;439;;;D0073;1
14353871;21;;;D0073;1
13597595;98;;;D0073;1
14418287;14;;;D0073;1
13504321;0;;;D0073;1
13923019;147;;;D0073;1
13835469;27;;;D0073;1
13731407;92;;;D0073;1
13679683;217;;;D0073;1
13611659;12;;;D0073;1
14222648;1442;;;D0073;1
14016888;21;;;D0073;1
14412304;66;;;D0073;1
13508114;422;;;D0073;1
13560881;553;;;D0073;1
14273204;315;;;D0073;1
13528916;5;;;D0073;1
13520608;112;;;D0073;1
13539018;59;;;D0073;1
14046918;6;;;D0073;1
14347810;NULL;;;D0073;1
13903134;4;;;D0073;1
14174275;1555;;;D0073;1
14444835;0;;;D0073;1
14334087;217;;;D0073;1
14004814;81;;;D0073;1
13663827;325;;;D0073;1
13938545;973;;;D0073;1
13642944;3;;;D0073;1
14222648;351;;;D0073;1
13624469;14;;;D0073;1
13642875;21;;;D0073;1
13549707;340;;;D0073;1
13799570;65;;;D0073;1
13611677;12;;;D0073;1
13921767;256;;;D0073;1
14399155;401;;;D0073;1
14143568;52;;;D0073;1
14444980;485;;;D0073;1
13667084;124;;;D0073;1
13525806;595;;;D0073;1
13853686;204;;;D0073;1
14191615;567;;;D0073;1
14333773;210;;;D0073;1
14166269;119;;;D0073;1
13564385;142;;;D0073;1
14397939;264;;;D0073;1
13978851;188;;;D0073;1
13703387;106;;;D0073;1
13907197;19;;;D0073;1
14445043;8;;;D0073;1
14024476;377;;;D0073;1
14064130;152;;;D0073;1
13642872;263;;;D0073;1
13820295;28;;;D0073;1
14105912;47;;;D0073;1
14143471;259;;;D0073;1
