ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
9719943;3714;20225;10298066;D0003;1
15828837;3;20867;41089729;D0966;1
15829110;NULL;20867;41061978;D1366;1
15829112;NULL;20867;41061978;D1381;1
15829690;456;21021;40941165;D0003;1
15829690;456;21021;40941166;D0003;1
15835200;162;20867;41037784;D0098;1
15836474;514;20867;40922814;D0098;1
15837247;NULL;20867;41067104;D0003;1
15837247;NULL;20867;41067105;D0003;1
15837247;NULL;20867;41067106;D0003;1
15837247;NULL;20867;41067107;D0003;1
15837247;NULL;20867;41067108;D0003;1
15837247;NULL;20867;41067109;D0003;1
15837247;NULL;20867;41067110;D0003;1
15837247;NULL;20867;41067111;D0003;1
15837247;NULL;20867;41067112;D0003;1
15837247;NULL;20867;41067113;D0003;1
15837247;NULL;20867;41067114;D0003;1
15837247;NULL;20867;41067115;D0003;1
15837247;NULL;20867;41067116;D0003;1
15837247;NULL;20867;41067117;D0003;1
15837247;NULL;20867;41067118;D0003;1
15837247;NULL;20867;41067119;D0003;1
15837247;NULL;20867;41067120;D0003;1
15837247;NULL;20867;41067121;D0003;1
15837247;NULL;20867;41067122;D0003;1
15837247;NULL;20867;41067123;D0003;1
15837247;NULL;20867;41067124;D0003;1
15837247;NULL;20867;41067125;D0003;1
15837247;NULL;20867;41067126;D0003;1
15837247;NULL;20867;41067127;D0003;1
15837247;NULL;20867;41067128;D0003;1
15837247;NULL;20867;41067129;D0003;1
15837247;NULL;20867;41067130;D0003;1
15837247;NULL;20867;41067131;D0003;1
15837247;NULL;20867;41067132;D0003;1
15837247;NULL;20867;41067133;D0003;1
15837247;NULL;20867;41067134;D0003;1
15837247;NULL;20867;41067135;D0003;1
15837247;NULL;20867;41067136;D0003;1
15837247;NULL;20867;41067137;D0003;1
15837247;NULL;20867;41067138;D0003;1
15837247;NULL;20867;41067139;D0003;1
15837247;NULL;20867;41067140;D0003;1
15837247;NULL;20867;41067141;D0003;1
15837247;NULL;20867;41067142;D0003;1
15837247;NULL;20867;41067143;D0003;1
15837247;NULL;20867;41067144;D0003;1
15837247;NULL;20867;41067145;D0003;1
15837247;NULL;20867;41067146;D0003;1
15837247;NULL;20867;41067147;D0003;1
15837247;NULL;20867;41067148;D0003;1
15837247;NULL;20867;41067149;D0003;1
15837247;NULL;20867;41067150;D0003;1
15837247;NULL;20867;41067151;D0003;1
15837247;NULL;20867;41067152;D0003;1
15837247;NULL;20867;41067153;D0003;1
15837247;NULL;20867;41067154;D0003;1
15837247;NULL;20867;41067155;D0003;1
15837247;NULL;20867;41067156;D0003;1
15839091;529;20867;40922385;D0003;1
15839091;529;20867;40963635;D0003;1
15839091;529;20867;40963636;D0003;1
15839091;529;20867;40963638;D0003;1
15841569;1054;20867;40760453;D0003;1
15841851;14;NULL;41085719;D0020;1
15851931;NULL;20867;41061978;D1279;1
15854765;304;20867;40994751;D0073;1
15854765;304;20867;40994752;D0073;1
15854810;314;21021;41014167;D0074;1
15854810;314;21021;41014343;D0074;1
15854810;321;21021;40988324;D0074;1
15854834;194;21021;41027566;D0074;1
15856540;7;21021;41090267;D0966;1
15856747;36;83253457;41081831;D0021;1
15856747;36;83253457;41081832;D0021;1
15856747;36;83253457;41081833;D0021;1
15856747;36;83253457;41081834;D0021;1
15856747;36;83253457;41155849;D0021;1
15856747;36;83253457;41155850;D0021;1
15857564;116;20753;41054057;D0021;1
15857735;120;21021;41054057;D1472;1
15857736;59;21021;41078733;D3151;1
15859461;20;21021;41085936;D0966;1
15859461;20;21021;41085937;D0966;1
15859504;85;20867;41065103;D0073;1
15859504;85;20867;41065104;D0073;1
15861817;841;21117;40821559;D1469;1
15861817;841;21117;40821560;D1469;1
15861817;841;21117;40821561;D1469;1
15861817;841;21117;40821562;D1469;1
15861817;841;21117;40821563;D1469;1
15861817;841;21117;40821564;D1469;1
15861817;841;21117;40821565;D1469;1
15861817;841;21117;40821566;D1469;1
15865104;165;20867;41094570;D0098;1
15865128;165;20867;41041199;D0073;1
15865128;165;20867;41041200;D0073;1
15865145;165;20867;41041201;D0073;1
15865174;165;20867;41094573;D0073;1
15865174;165;20867;41094574;D0073;1
15865515;5;20867;41093600;D0966;1
15868054;NULL;21117;40633794;D0003;1
15875535;176;20867;41063129;D1177;1
15875535;176;20867;41063130;D1177;1
15875535;265;20867;41008994;D1177;1
15877922;NULL;21021;40933121;D1469;1
15878676;250;20867;41013514;D0098;1
15878816;34;21021;41091191;D0073;1
15878816;48;21021;41075825;D0073;1
15878816;48;21021;41095842;D0073;1
15878816;48;21021;41095850;D0073;1
15879003;NULL;21021;41057858;D0003;1
15880227;83;20867;41067580;D0073;1
15880496;514;21117;40927804;D0003;1
15880740;372;20867;40973525;D0003;1
15880740;372;20867;40973526;D0003;1
15880740;372;20867;40973527;D0003;1
15880740;372;20867;40973528;D0003;1
15883941;696;21021;40867537;D1469;1
15884113;NULL;20867;41006387;D0003;1
15884565;2670;21117;10297308;D1469;1
15884565;2670;21117;10297309;D1469;1
15885307;308;21021;40997205;D0073;1
15886227;72;20867;41071409;D0968;1
15888109;1606;21021;40583522;D1175;1
15892690;325;21117;40988128;D0082;1
15894178;1090;21117;40748545;D0105;1
15895428;470;20867;40940436;D0082;1
15896069;445;20867;40951353;D0003;1
15896069;445;20867;41039943;D0003;1
15896098;277;21117;41008316;D0003;1
15896314;176;20867;41042312;D0003;1
15896314;176;20867;41042313;D0003;1
15896314;176;20867;41042314;D0003;1
15896314;176;20867;41042315;D0003;1
15896314;176;20867;41042316;D0003;1
15896314;176;20867;41042317;D0003;1
15896368;238;20867;41018689;D0003;1
15896409;235;20867;41020051;D0003;1
15896409;235;20867;41020052;D0003;1
15896667;218;20867;41024628;D0003;1
15896667;218;20867;41024631;D0003;1
15896737;656;20867;41040616;D0003;1
15896737;656;20867;41040617;D0003;1
15896816;175;20867;41042301;D0003;1
15896816;175;20867;41043609;D0003;1
15897145;NULL;20867;41061978;D1330;1
15906004;43;20867;41084791;D1312;1
15906915;185;21117;41054904;D5092;1
15906915;185;21117;41054905;D5092;1
15906915;185;21117;41054906;D5092;1
15906915;185;21117;41054907;D5092;1
15906915;185;21117;41054909;D5092;1
15906915;185;21117;41054910;D5092;1
15906915;245;21117;41054900;D5092;1
15906915;245;21117;41054901;D5092;1
15907094;282;20867;41006071;D0098;1
15907831;130;20867;41053933;D1472;1
15907832;NULL;NULL;41098781;D3151;1
15907832;NULL;NULL;41098782;D3151;1
15908019;9;83124693;41092766;D0021;1
15915141;7;21117;41095712;D0968;1
15915156;8;21117;41095634;D0968;1
15915921;1112;20867;40742170;D1469;1
15915921;1112;20867;40879136;D1469;1
15915921;1112;20867;40879139;D1469;1
15915930;1112;20867;40742170;D0003;1
15915930;1112;20867;40879136;D0003;1
15915930;1112;20867;40879139;D0003;1
15916133;NULL;20867;40767755;D0003;1
15916133;NULL;20867;40767756;D0003;1
15916133;NULL;20867;40767757;D0003;1
15916133;NULL;20867;40767758;D0003;1
15916492;156;21117;41046442;D1165;1
15919827;1113;20867;40742170;D1469;1
15919827;1113;20867;40879136;D1469;1
15919827;1113;20867;40879139;D1469;1
15920139;52;20867;41099945;D0082;1
15920139;52;20867;41099946;D0082;1
15920139;52;20867;41099947;D0082;1
15920139;52;20867;41099948;D0082;1
15920139;52;20867;41099949;D0082;1
15920139;52;20867;41099950;D0082;1
15920139;52;20867;41099951;D0082;1
15920139;52;20867;41099952;D0082;1
15920139;52;20867;41099953;D0082;1
15920139;52;20867;41099954;D0082;1
15920139;52;20867;41099955;D0082;1
15920139;52;20867;41099956;D0082;1
15920139;52;20867;41099957;D0082;1
15920139;52;20867;41099958;D0082;1
15920139;52;20867;41099959;D0082;1
15920139;52;20867;41099960;D0082;1
15920139;52;20867;41099961;D0082;1
15920139;52;20867;41099962;D0082;1
15920188;NULL;20867;40941872;D1472;1
15921149;1076;20867;40760453;D1469;1
15921189;1076;20867;40760453;D0003;1
15924047;529;20867;40922385;D1469;1
15924047;529;20867;40963635;D1469;1
15924047;529;20867;40963636;D1469;1
15924047;529;20867;40963638;D1469;1
15924065;552;20867;40922385;D0003;1
15924065;552;20867;40963635;D0003;1
15924065;552;20867;40963636;D0003;1
15924065;552;20867;40963638;D0003;1
15924901;6;20867;41209106;D0968;1
15925837;1114;20867;40742170;D0003;1
15925837;1114;20867;40879136;D0003;1
15925837;1114;20867;40879139;D0003;1
15925856;535;21021;40919276;D1469;1
15925856;535;21021;40919277;D1469;1
15925856;535;21021;40997647;D1469;1
15925856;535;21021;40997648;D1469;1
15925856;535;21021;40997649;D1469;1
15925856;535;21021;40997650;D1469;1
15925856;535;21021;40997653;D1469;1
15925856;535;21021;40997654;D1469;1
15925865;555;21021;40919276;D0003;1
15925865;555;21021;40919277;D0003;1
15925865;555;21021;40997647;D0003;1
15925865;555;21021;40997648;D0003;1
15925865;555;21021;40997649;D0003;1
15925865;555;21021;40997650;D0003;1
15925865;555;21021;40997653;D0003;1
15925865;555;21021;40997654;D0003;1
15927922;1;21021;41100879;D0968;1
15927922;1;21021;41100880;D0968;1
15928741;734;21021;40884829;D1469;1
15928741;734;21021;40884831;D1469;1
15928741;796;21021;40842661;D1469;1
15929843;164;20867;41045548;D0073;1
15929843;164;20867;41045554;D0073;1
15929843;164;20867;41045555;D0073;1
15931196;1435;20867;40645604;D1469;1
15931196;1435;20867;40645610;D1469;1
15931196;1435;20867;40645614;D1469;1
15931196;1435;20867;40645615;D1469;1
15931196;1435;20867;40645619;D1469;1
15931196;1435;20867;40645625;D1469;1
15931196;1435;20867;40645626;D1469;1
15931196;1435;20867;40645629;D1469;1
15931196;1435;20867;40645630;D1469;1
15931196;1435;20867;40645631;D1469;1
15932842;NULL;21021;41072491;D1469;1
15935336;452;21021;41102169;D0098;1
15935336;456;21021;40949406;D0098;1
15935336;456;21021;40949407;D0098;1
15939625;NULL;20867;41061978;D1279;1
15940287;333;20867;40991891;D0098;1
15940366;505;20867;40934142;D1177;1
15940373;87;21021;41072494;D5092;1
15940373;91;21021;41115329;D5092;1
15940375;1439;20867;40645604;D0003;1
15940375;1439;20867;40645610;D0003;1
15940375;1439;20867;40645614;D0003;1
15940375;1439;20867;40645615;D0003;1
15940375;1439;20867;40645619;D0003;1
15940375;1439;20867;40645625;D0003;1
15940375;1439;20867;40645626;D0003;1
15940375;1439;20867;40645629;D0003;1
15940375;1439;20867;40645630;D0003;1
15940375;1439;20867;40645631;D0003;1
15940381;90;20983;41070407;D0021;1
15942902;623;21021;40895009;D0003;1
15942902;623;21021;40895010;D0003;1
15942902;623;21021;40895011;D0003;1
15942902;623;21021;40895012;D0003;1
15942902;623;21021;40895013;D0003;1
15942902;623;21021;40895014;D0003;1
15942977;536;21021;40926362;D0003;1
15942977;536;21021;40926363;D0003;1
15942977;536;21021;40926364;D0003;1
15942977;536;21021;40926365;D0003;1
15942977;536;21021;41059576;D0003;1
15943320;451;20867;40953285;D1469;1
15945119;69;21021;41076735;D0073;1
15945119;69;21021;41076736;D0073;1
15945119;69;21021;41076737;D0073;1
15945119;69;21021;41076742;D0073;1
15945521;770;21021;40852071;D0105;1
15947914;806;21117;40840077;D0003;1
15948714;NULL;NULL;41099765;D0021;1
