ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
16595205;460;20213;41024880;D3151;1
16800778;967;20205;40878094;D5268;1
16557262;439;20469;41026371;D1297;1
16434195;1740;20271;40596266;D5092;1
16092464;2051;20533;40432804;D0003;1
16564702;3016;83230197;20328174;D5268;1
16541410;23;20407;41162276;D0020;1
15941673;NULL;20795;41079989;D1293;1
16801363;423;20743;41053715;D0073;1
16853536;NULL;83230197;41188400;D1366;1
16497869;NULL;20205;41130126;D0966;1
16751299;NULL;20743;40730767;D5092;1
15856672;5685;20407;10294196;D1469;1
16821282;534;20533;41049990;D5092;1
16872829;0;20773;41204229;D0082;1
16779252;136;20407;41179988;D0021;1
16772710;4;20795;41194678;D3151;1
16900790;1430;21035;40745728;D0003;1
16868501;1;NULL;41200900;D0020;1
16502953;NULL;20189;41096439;D0003;1
16628234;2017;20721;40524917;D0003;1
16825687;265;20271;41113672;D5092;1
16620779;1095;20271;40824032;D3118;1
16883158;2036;20147;40477499;D3118;1
15874113;219;20533;41049897;D1293;1
16008229;NULL;20271;41093748;D0003;1
16363435;138;20665;41099539;D1293;1
16249653;NULL;21221;40709860;D0098;1
16408481;2234;83230197;40804951;D5092;1
16086108;644;21035;40905451;D5092;1
15842754;2022;20533;40432821;D1469;1
16772709;NULL;20795;41079991;D1472;1
16497869;NULL;20205;41131776;D0966;1
16772710;4;20795;41194284;D3151;1
16831932;NULL;20189;40947404;D1472;1
16581628;2544;20533;10289189;D1469;1
16408487;2234;83230197;40804954;D5092;1
16336734;670;20743;40924656;D0094;1
16610297;5385;20407;10292403;D0003;1
16556098;5369;20407;10292407;D1469;1
16630342;911;20205;40878045;D0098;1
16430059;1740;20271;40596268;D5092;1
16419885;171;20665;41099358;D0098;1
16235917;149;20647;41083038;D0074;1
16534229;NULL;20407;40888540;D0003;1
15874113;219;20533;41049885;D1293;1
16161033;2880;20271;40552194;D5092;1
16124938;1632;20271;40596275;D5092;1
16497869;NULL;20205;41130138;D0966;1
16306082;NULL;20457;41101844;D0003;1
15844487;1469;20467;40627189;D3151;1
16623437;467;20213;41024891;D3151;1
16443434;2981;83230197;20328174;D5092;1
15842754;2022;20533;40432833;D1469;1
15941673;NULL;20795;41080001;D1293;1
16954995;NULL;20743;40730672;D0092;1
17074511;NULL;20171;40891599;D3151;1
16436651;76;20271;41113670;D1297;1
16798713;NULL;20773;41138005;D1286;1
16240867;7083;20663;10294612;D0003;1
15856024;981;20763;40781447;D1469;1
16800780;967;20205;40878073;D5266;1
16801363;423;20743;41053703;D0073;1
16488893;30;20407;41146199;D0020;1
15949983;NULL;83230197;41026231;D3151;1
16594776;1861;20665;40719728;D0003;1
16821282;534;20533;41050002;D5092;1
16138456;1635;20271;40605880;D5092;1
15856789;NULL;20665;41040381;D0968;1
16159503;NULL;20415;41129497;D0021;1
16612002;NULL;21035;40818822;D1472;1
16410624;NULL;20533;41211679;D5092;1
15880891;NULL;20795;41080013;D1313;1
16821282;NULL;20533;41050200;D5092;1
16497869;NULL;20205;41122966;D0966;1
16258902;115;20665;41099362;D0966;1
16562039;NULL;20795;41080033;D1293;1
16288675;13;20407;41123408;D0020;1
16502995;138;20879;41076869;D0003;1
16414147;NULL;83230197;41180254;D5092;1
16167348;24;20407;41105895;D0020;1
16363445;NULL;20795;41083630;D1293;1
16205591;20;20407;41109948;D0020;1
16214792;NULL;20665;41203722;D0014;1
16128700;2479;20205;10288978;D0098;1
16743572;412;20743;41053681;D3151;1
16035007;NULL;20271;41104885;D0003;1
16481536;NULL;20475;41117698;D0003;1
16872829;0;20773;41204469;D0082;1
16092464;2051;20533;40432792;D0003;1
16300494;2191;83230197;40804963;D5092;1
16662470;NULL;20271;41176747;D0020;1
16087936;17;20407;41103299;D0020;1
15874113;219;20533;41050125;D1293;1
16230241;1557;20189;40637489;D1469;1
16423115;1763;20773;40649252;D1297;1
15934359;NULL;83230197;41101876;D0082;1
16170275;756;83989723;41120631;D5092;1
16544999;778;20777;40847577;D3151;1
16536700;2294;20773;40417624;D0003;1
16442771;66;20407;41135398;D0020;1
16623437;NULL;20213;41156848;D3151;1
16297008;195;20777;41080604;D1005;1
16430278;136;84587477;41158284;D0073;1
15941673;NULL;20795;41083624;D1293;1
16201281;1680;20773;40649258;D5092;1
15847459;NULL;20533;40492424;D0003;1
15939817;5699;20407;10294175;D0003;1
15999529;810;20647;40845912;D1469;1
16872829;0;20773;41204564;D0082;1
16519669;2552;20773;10289073;D5092;1
16657927;NULL;82925821;41181719;D1317;1
16831933;313;20189;41088315;D3151;1
16101505;NULL;20533;40985397;D0966;1
16408479;2234;83230197;40804982;D5092;1
16743572;412;20743;41053726;D3151;1
16201277;1632;20773;40619517;D5092;1
16154397;NULL;20533;41074207;D1286;1
16658654;26;20407;41169018;D0020;1
